task,variant,signal,scene_normalised,n_frames,n_scenes,eta_10,reduction_frac_10,tie_frac_10,eta_10_lo,eta_10_hi,eta_10_boot_dropped,eta_20,reduction_frac_20,tie_frac_20,eta_20_lo,eta_20_hi,eta_20_boot_dropped,eta_30,reduction_frac_30,tie_frac_30,eta_30_lo,eta_30_hi,eta_30_boot_dropped,eta_50,reduction_frac_50,tie_frac_50,eta_50_lo,eta_50_hi,eta_50_boot_dropped,spearman_vs_dJ,kendall_vs_dJ,inversion_rate_vs_dJ,top10_overlap_vs_dJ,top20_overlap_vs_dJ
plannerC_path_dev,mono,criticality,False,3376,85,0.03232761099755401,0.0027430838368982754,0.0029585798816568047,-0.10447024206466093,0.16776135438569764,0.0,0.10773511515204652,0.010899525016604707,0.0014814814814814814,-0.02689264550850336,0.24746757456938243,0.0,0.15256718873862452,0.01621587506685337,0.0009871668311944718,-0.021438127739474646,0.32692844978898455,0.0,0.15608485426171353,0.016590821627293303,0.0005924170616113745,-0.0788105639350145,0.3273081634262068,0.0,0.041114967065382924,0.029756294416241693,0.4836254236366602,0.1893491124260355,0.3244444444444444
plannerC_path_dev,mono,perception_oracle_dE,False,3376,85,-0.024189499891002778,-0.0020525434489632663,0.03550295857988166,-0.1866140500101922,0.10524882212189433,0.0,-0.006793726141413429,-0.0006873189667991962,0.5170370370370371,-0.2165899229240255,0.15040868009329603,0.0,0.029545695139905813,0.003140316768717888,0.3168805528134255,-0.20210643892800892,0.2013207087027924,0.0,0.10034582727446169,0.010666119587505329,0.09774881516587677,-0.17119292770809885,0.2967761521723591,0.0,0.040482991518636595,0.03332761885624451,0.4786925499546271,0.15384615384615385,0.2725925925925926
plannerC_path_dev,mono,best_dE_metric (E6_risk_weighted),False,3376,85,0.1543670629863914,0.013098456160570203,0.0029585798816568047,-0.08474497918059355,0.33462414930413054,0.0,0.10191000179490235,0.010310200276280754,0.0014814814814814814,-0.15659032317667754,0.3073806946346828,0.0,0.09284747689858495,0.009868459254626377,0.0009871668311944718,-0.15749210707557534,0.30110504974642194,0.0,0.11850030587286346,0.012595824539259122,0.1362559241706161,-0.1476573347247054,0.32403959084336237,0.0,0.05479896113944011,0.04355430425850015,0.47233365170327923,0.22485207100591717,0.30518518518518517
plannerC_path_dev,mono,multimetric_dE_oracle,False,3376,85,0.07503467041692308,0.00636689149851575,0.0029585798816568047,-0.05165124226734825,0.17331459218010012,0.0,0.04330919681243683,0.004381576735124928,0.0014814814814814814,-0.11002186071640711,0.18293312686267557,0.0,-0.0050064654505457525,-0.0005321210867406825,0.0009871668311944718,-0.21369378760711058,0.1574199495655061,0.0,0.05221491509493265,0.005550111487253933,0.001184834123222749,-0.20105028362988736,0.23875572618189017,0.0,0.001286342693636855,0.00017065387573453382,0.5008949718852266,0.17455621301775148,0.26222222222222225
plannerC_path_dev,mono,PKL_gain,False,3376,85,0.7844133141991617,0.06655955751850433,0.0029585798816568047,0.6915714752589627,0.8368644396467514,0.0,0.8077494656834934,0.08171973915785137,0.0014814814814814814,0.7525135782476114,0.8510657391276223,0.0,0.8307379918137652,0.08829646531417189,0.0009871668311944718,0.7804030656838158,0.8734297875369473,0.0,0.8417376405844212,0.08947132710582538,0.19075829383886256,0.7865527378115486,0.8869380822514412,0.0,0.6961777738147836,0.5684746196653582,0.19707126350784676,0.6272189349112426,0.68
plannerC_path_dev,mono,TIP_gain,False,3376,85,0.7654452716503762,0.06495006862255377,0.0029585798816568047,0.6991095985121912,0.8261015897391706,0.0,0.7747804040247229,0.07838427038505055,0.0014814814814814814,0.7111407703516645,0.8283076879189536,0.0,0.7888778524917361,0.0838472859385854,0.0009871668311944718,0.7306186853295134,0.839848265536045,0.0,0.8053463082978249,0.08560316125717662,0.1877962085308057,0.7521609476070841,0.8527635019950273,0.0,0.6352920816019108,0.514068149039815,0.22509998670871545,0.6124260355029586,0.6488888888888888
plannerC_path_dev,mono,decision_oracle_dJ,False,3376,85,1.0,0.08485266161813888,0.01775147928994083,1.0,1.0,0.0,1.0,0.10116966043264737,0.013333333333333334,1.0,1.0,0.0,1.0,0.10628677896552273,0.0009871668311944718,1.0,1.0,0.0,1.0,0.10629360360278667,0.384478672985782,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
plannerC_path_dev,mono,uncertainty [scene-z],True,3376,85,-0.08271003028926138,-0.007018166212560714,0.0029585798816568047,-0.19974474416245486,0.011900267424635869,0.0,-0.08932950907028415,-0.009037436099255742,0.0014814814814814814,-0.22743624825328715,0.005489922912552195,0.0,-0.087972358134543,-0.009350298584121976,0.0009871668311944718,-0.25031502946946077,0.015049663499110725,0.0,-0.026663523522741473,-0.00283416199997986,0.0005924170616113745,-0.24946780141270647,0.14082200370060266,0.0,-0.041431351276817845,-0.029273730949378997,0.5157124927592199,0.12721893491124261,0.26222222222222225
plannerC_path_dev,mono,criticality [scene-z],True,3376,85,0.01953042867583626,0.0016572088556879305,0.0029585798816568047,-0.07585153078582971,0.08739093874689266,0.0,0.07999586775752508,0.008093154777043777,0.0014814814814814814,-0.01706895678460729,0.16211452151727393,0.0,0.03962689451339126,0.004211814978234902,0.0009871668311944718,-0.0976160618518639,0.1708128378540242,0.0,0.05485988423030367,0.005831254788070665,0.0005924170616113745,-0.15129198811706845,0.24143648606190465,0.0,-0.0015115302027107957,-0.000979785143322905,0.5016034642074176,0.15976331360946747,0.2740740740740741
plannerC_path_dev,mono,perception_oracle_dE [scene-z],True,3376,85,0.03606273580379758,0.003060019118183978,0.014792899408284023,-0.0718751083937415,0.12851406250946526,0.0,0.07131787173903792,0.007215204866617564,0.008888888888888889,-0.0979485804925049,0.21589702434566072,0.0,0.12775566023659699,0.013578737621161605,0.007897334649555774,-0.1045469726802993,0.30880281204193044,0.0,0.07614865835657718,0.008094115306238043,0.01066350710900474,-0.18407025183912837,0.27726309633204643,0.0,0.03355603440883335,0.023651694165883197,0.48526978624371975,0.1390532544378698,0.2814814814814815
plannerC_path_dev,mono,best_dE_metric (E6_risk_weighted) [scene-z],True,3376,85,0.12537306255082692,0.010638238052655076,0.0029585798816568047,-0.06422393972270947,0.32294644567760766,0.0,0.06141617488628427,0.006213453558317465,0.0044444444444444444,-0.17998422317244123,0.2655663895646187,0.0,0.09265871912096765,0.009848396798438743,0.0009871668311944718,-0.1395558765901039,0.3026285528284784,0.0,0.04937137489920367,0.005247861352860527,0.012440758293838863,-0.1864636853637839,0.2753167883798124,0.0,0.011872986946072915,0.008705410098638148,0.49532093254268705,0.1952662721893491,0.2740740740740741
plannerC_path_dev,mono,multimetric_dE_oracle [scene-z],True,3376,85,0.08860453196800917,0.0075183303689150514,0.0029585798816568047,-0.03876855953457192,0.2153516685744512,0.0,0.050171640206046725,0.005075847802994705,0.0014814814814814814,-0.09843482122561008,0.1644234654836407,0.0,0.024697416541511318,0.0026250088529670584,0.0009871668311944718,-0.18148627704745324,0.17692847494399633,0.0,0.057645549467298475,0.0061273531845418535,0.0005924170616113745,-0.2040952073858858,0.2575349027504061,0.0,0.014397796244270218,0.009775478226397957,0.49274242241275207,0.16272189349112426,0.2548148148148148
plannerC_path_dev,mono,PKL_gain [scene-z],True,3376,85,0.7415086853724863,0.06291898556682259,0.0029585798816568047,0.6771368617695275,0.797691102410584,0.0,0.7509649887096912,0.07597487290456632,0.0014814814814814814,0.6800257682764047,0.8047769263036406,0.0,0.7548627870635419,0.08023193419792113,0.0009871668311944718,0.7046315105908217,0.8073813445899455,0.0,0.7823987451435617,0.08316398207560745,0.002369668246445498,0.7358572874811585,0.8281837725890707,0.0,0.5995056208459463,0.4619929352093376,0.2478681034430658,0.591715976331361,0.6133333333333333
plannerC_path_dev,mono,TIP_gain [scene-z],True,3376,85,0.6914327905088837,0.05866991260473582,0.0029585798816568047,0.6196141761725662,0.763984504096265,0.0,0.7320818491772105,0.07406447209016295,0.007407407407407408,0.666285089551342,0.7876707288873454,0.0,0.7263016736891887,0.07719626545369201,0.0009871668311944718,0.6648183133292453,0.7867240643263983,0.0,0.7658321710935408,0.08140306122047831,0.0005924170616113745,0.6964670917484864,0.8162479593640936,0.0,0.563611188793681,0.43166198461159383,0.26402739941166165,0.5266272189349113,0.605925925925926
plannerC_ade_truth,mono,random,False,2655,85,0.025902713388674715,0.0011946813818655994,,-0.03203705002721665,0.10477847724529249,0.0,0.04517136365335932,0.002400003458999562,,-0.03204932340004707,0.14793094315294114,0.0,0.08138925236612622,0.004502172802945189,,-0.02562604722015485,0.20825853412901704,0.0,0.15427487567827214,0.008534911137324288,,-0.016510785439304426,0.27132573935729914,0.0,,,,,
plannerC_ade_truth,mono,uncertainty,False,2655,85,0.0069944527900845975,0.00032259718892251147,0.0037593984962406013,-0.09155424600032577,0.11605412106307127,0.0,0.06681905993184252,0.003550169000744677,0.0018832391713747645,-0.059490306464900854,0.1646685454869883,0.0,0.07294686799300687,0.0040351692095753275,0.001256281407035176,-0.08620777318798015,0.16465337080187767,0.0,0.06845268362464192,0.0037869910397210285,0.0007530120481927711,-0.1736621729175357,0.20122317188816802,0.0,-0.004662718058819062,-0.00461986009992168,0.5022781239829803,0.16917293233082706,0.3163841807909605
plannerC_ade_truth,mono,criticality,False,2655,85,-0.040596250696465046,-0.001872374687271965,0.0037593984962406013,-0.19410843709536596,0.09714669430203549,0.0,0.026294829691570657,0.0013970727715429674,0.0018832391713747645,-0.13893837563113268,0.16161561198550997,0.0,0.09276937106110479,0.005131681729410577,0.001256281407035176,-0.08582030004254645,0.2353098976452007,0.0,0.0649297919087167,0.0035920949647143562,0.0007530120481927711,-0.1517661770185307,0.2523679047358004,0.0,-0.0008313815550772452,-0.0005858004534367955,0.5008800886607836,0.16917293233082706,0.3126177024482109
plannerC_ade_truth,mono,perception_oracle_dE,False,2655,85,0.10825859920559636,0.0049930882126937364,0.518796992481203,-0.08289420644756898,0.29416923065419615,0.0,0.13461985489673098,0.007152498646742668,0.4952919020715631,-0.06767831606319967,0.2980319336861285,0.0,0.14985099085685846,0.008289240113611417,0.2876884422110553,-0.0602339530456518,0.3286823130305678,0.0,0.21505640473280713,0.011897512772816726,0.0783132530120482,-0.04456549588352026,0.4196005392500888,0.0,0.028971683505421498,0.024385472954701056,0.4828650175943421,0.13909774436090225,0.2749529190207156
