section,track,geometry,system,target,split,n_inputs,n_affected,n_harmed,harmed_over_affected,harmed_over_all_inputs,signal,quota,ndg_recomputed,ndg_released,matches_3dp,trivial,n_test_frames,n_test_units,all_cheap_loss,gain,gain_random,delta_vs_random,delta_share_all_cheap,ndg,oracle_prize,undefined_reason,delta_lo_all_draws,delta_hi_all_draws,delta_share_lo_all_draws,delta_share_hi_all_draws,delta_lo_filtered,delta_hi_filtered,draws_dropped_by_filter,beats_random_all_draws,beats_random_filtered,available,ndg_full,ndg_min_leave_one_out,ndg_max_leave_one_out,gain_full,gain_min_leave_one_out,gain_max_leave_one_out,most_influential_unit,ndg_without_that_unit,gain_without_that_unit,ndg_change_without_that_unit
sanity,KITTI,oracle,traj,JB,,,,,,,uncertainty,0.5,0.08294815917435285,0.0829481591743528,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,criticality_cheap,0.1,0.0013894336647023431,0.0013894336647023,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,criticality_cheap,0.2,0.015266908438545163,0.0152669084385451,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,criticality_cheap,0.3,0.015244964348788586,0.0152449643487885,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,criticality_cheap,0.5,0.04971781788071909,0.049717817880719,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,criticality_gt,0.1,0.014716847633346611,0.0147168476333466,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,criticality_gt,0.2,0.015182753884944179,0.0151827538849441,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,criticality_gt,0.3,0.015854232667138705,0.0158542326671387,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,criticality_gt,0.5,0.015854232667138705,0.0158542326671387,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_exact,0.1,0.3133159406590601,0.3133159406590601,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_exact,0.2,0.5336160799991866,0.5336160799991866,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_exact,0.3,0.894154302782943,0.894154302782943,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_exact,0.5,0.9806922176324824,0.9806922176324824,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E1_fn_only,0.1,0.3133159406590601,0.3133159406590601,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E1_fn_only,0.2,0.5336160799991866,0.5336160799991866,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E1_fn_only,0.3,0.894154302782943,0.894154302782943,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E1_fn_only,0.5,0.9806922176324824,0.9806922176324824,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E2_fn_fp,0.1,0.41163305902625447,0.4116330590262544,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E2_fn_fp,0.2,0.5930884028533482,0.5930884028533482,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E2_fn_fp,0.3,0.6636300650504307,0.6636300650504307,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E2_fn_fp,0.5,0.7385860779029534,0.7385860779029534,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E3_class_aware,0.1,0.31806950429887165,0.3180695042988716,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E3_class_aware,0.2,0.5529384413257554,0.5529384413257554,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E3_class_aware,0.3,0.9153660356052574,0.9153660356052574,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E3_class_aware,0.5,0.9810750183540845,0.9810750183540844,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E4_localization,0.1,0.36319500527150145,0.3631950052715014,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E4_localization,0.2,0.6277553895029554,0.6277553895029554,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E4_localization,0.3,0.9488782867821386,0.9488782867821386,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E4_localization,0.5,0.9826715261532629,0.9826715261532628,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E5_combined,0.1,0.425336992695107,0.425336992695107,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E5_combined,0.2,0.6645534595668318,0.6645534595668318,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E5_combined,0.3,0.6958889107720245,0.6958889107720245,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E5_combined,0.5,0.7909170310794496,0.7909170310794496,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E5_fp_heavy,0.1,0.21274349837611728,0.2127434983761172,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E5_fp_heavy,0.2,0.4599708991926566,0.4599708991926566,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E5_fp_heavy,0.3,0.5205898710456844,0.5205898710456844,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E5_fp_heavy,0.5,0.645407927700579,0.645407927700579,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E5_loc_heavy,0.1,0.36974350832583996,0.3697435083258399,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E5_loc_heavy,0.2,0.5179846543856865,0.5179846543856865,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E5_loc_heavy,0.3,0.6457078152165917,0.6457078152165917,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E5_loc_heavy,0.5,0.6777905118533359,0.6777905118533359,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E6_risk_weighted,0.1,0.01827136094863746,0.0182713609486374,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E6_risk_weighted,0.2,0.05729295979983947,0.0572929597998394,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E6_risk_weighted,0.3,0.12454065045396746,0.1245406504539674,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,dE_E6_risk_weighted,0.5,0.9982501705807703,0.9982501705807704,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,gate_ridge,0.1,0.24015128657689935,0.2401512865768993,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,gate_ridge,0.2,0.45505552148787864,0.4550555214878786,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,gate_ridge,0.3,0.5366148829461159,0.5366148829461159,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,gate_ridge,0.5,0.5508924893857573,0.5508924893857573,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,gate_gbm,0.1,0.32134820948429754,0.3213482094842975,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,gate_gbm,0.2,0.5720618447369914,0.5720618447369914,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,gate_gbm,0.3,0.7894066347454927,0.7894066347454927,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,gate_gbm,0.5,0.9631518468718469,0.9631518468718469,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,R1_mlp_reg,0.1,0.25698232944611393,0.2569823294461139,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,R1_mlp_reg,0.2,0.40693569707550425,0.4069356970755042,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,R1_mlp_reg,0.3,0.531986065803849,0.531986065803849,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,R1_mlp_reg,0.5,0.6960156842166821,0.6960156842166821,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,R1_mlp_clf,0.1,0.2628628499241461,0.2628628499241461,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,R1_mlp_clf,0.2,0.41856356327646405,0.418563563276464,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,R1_mlp_clf,0.3,0.6917594149687517,0.6917594149687517,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,R1_mlp_clf,0.5,0.8487161634247808,0.8487161634247808,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,R1_gbm_reg,0.1,0.28791598600877155,0.2879159860087715,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,R1_gbm_reg,0.2,0.5011601531471864,0.5011601531471864,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,R1_gbm_reg,0.3,0.7278861024035764,0.7278861024035764,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,R1_gbm_reg,0.5,0.8400682521791928,0.8400682521791928,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,R1_gbm_clf,0.1,0.3002695994123193,0.3002695994123193,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,R1_gbm_clf,0.2,0.45340869264812345,0.4534086926481234,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,R1_gbm_clf,0.3,0.6800972079522944,0.6800972079522944,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,R1_gbm_clf,0.5,0.843867246476792,0.843867246476792,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,R2_cnn_clf,0.1,0.04134492501119919,0.0413449250111991,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,R2_cnn_clf,0.2,0.12618279834052268,0.1261827983405226,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,R2_cnn_clf,0.3,0.17735147371102927,0.1773514737110292,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,R2_cnn_clf,0.5,0.3804858544901855,0.3804858544901855,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,oracle,0.1,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,oracle,0.2,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,oracle,0.3,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,oracle,0.5,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,uncertainty,0.1,0.021289974726163282,0.0212899747261632,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,uncertainty,0.2,0.03573743401737796,0.0357374340173779,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,uncertainty,0.3,-0.007461337415497738,-0.0074613374154977,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,uncertainty,0.5,-0.02743650674377678,-0.0274365067437767,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,criticality_cheap,0.1,0.05664007150026094,0.0566400715002609,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,criticality_cheap,0.2,0.07477222439625965,0.0747722243962596,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,criticality_cheap,0.3,0.11117131734532541,0.1111713173453254,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,criticality_cheap,0.5,-0.01729119857787933,-0.0172911985778793,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,criticality_gt,0.1,0.08549923525945469,0.0854992352594546,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,criticality_gt,0.2,0.0836862711055266,0.0836862711055266,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,criticality_gt,0.3,0.07613275738962193,0.0761327573896219,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,criticality_gt,0.5,-0.03500030093926452,-0.0350003009392645,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_exact,0.1,0.06335877021921704,0.063358770219217,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_exact,0.2,0.09866740658569265,0.0986674065856926,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_exact,0.3,0.16803306707350515,0.1680330670735051,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_exact,0.5,0.3013453112284849,0.3013453112284849,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E1_fn_only,0.1,0.06335877021921704,0.063358770219217,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E1_fn_only,0.2,0.09866740658569265,0.0986674065856926,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E1_fn_only,0.3,0.16803306707350515,0.1680330670735051,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E1_fn_only,0.5,0.3013453112284849,0.3013453112284849,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E2_fn_fp,0.1,0.08681422115667006,0.08681422115667,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E2_fn_fp,0.2,0.13585652725667177,0.1358565272566717,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E2_fn_fp,0.3,0.2241050145264218,0.2241050145264218,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E2_fn_fp,0.5,0.29433711809771773,0.2943371180977177,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E3_class_aware,0.1,0.0744592396942039,0.0744592396942039,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E3_class_aware,0.2,0.10986953002935541,0.1098695300293554,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E3_class_aware,0.3,0.18353528556789597,0.1835352855678959,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E3_class_aware,0.5,0.30697091947058086,0.3069709194705808,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E4_localization,0.1,0.07710311168064728,0.0771031116806472,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E4_localization,0.2,0.12866282277227423,0.1286628227722742,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E4_localization,0.3,0.2565202958057692,0.2565202958057692,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E4_localization,0.5,0.2832224710213018,0.2832224710213018,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E5_combined,0.1,0.08827625742164504,0.088276257421645,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E5_combined,0.2,0.17046358944298115,0.1704635894429811,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E5_combined,0.3,0.2879972657529946,0.2879972657529946,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E5_combined,0.5,0.32434348509969213,0.3243434850996921,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E5_fp_heavy,0.1,0.06189625221660986,0.0618962522166098,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E5_fp_heavy,0.2,0.16320077339623212,0.1632007733962321,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E5_fp_heavy,0.3,0.18882004234709246,0.1888200423470924,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E5_fp_heavy,0.5,0.2860791797251142,0.2860791797251142,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E5_loc_heavy,0.1,0.11023598446086516,0.1102359844608651,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E5_loc_heavy,0.2,0.19309002319609878,0.1930900231960987,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E5_loc_heavy,0.3,0.2593334086435869,0.2593334086435869,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E5_loc_heavy,0.5,0.3112036346265229,0.3112036346265229,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E6_risk_weighted,0.1,0.02557255189931697,0.0255725518993169,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E6_risk_weighted,0.2,0.055816361583759966,0.0558163615837599,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E6_risk_weighted,0.3,0.06773935419492744,0.0677393541949274,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,dE_E6_risk_weighted,0.5,0.3906935872257424,0.3906935872257424,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,gate_ridge,0.1,0.0388046436898543,0.0388046436898543,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,gate_ridge,0.2,0.15555884403749493,0.1555588440374949,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,gate_ridge,0.3,0.23948462655618757,0.2394846265561875,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,gate_ridge,0.5,0.2021958881663724,0.2021958881663724,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,gate_gbm,0.1,0.06029725203724944,0.0602972520372494,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,gate_gbm,0.2,0.1535625241235419,0.1535625241235419,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,gate_gbm,0.3,0.31181593651375894,0.3118159365137589,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,gate_gbm,0.5,0.3509880517176084,0.3509880517176084,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,R1_mlp_reg,0.1,0.08349515931630003,0.0834951593163,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,R1_mlp_reg,0.2,0.16542767085224294,0.1654276708522429,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,R1_mlp_reg,0.3,0.3122832672005269,0.3122832672005269,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,R1_mlp_reg,0.5,0.3811854553468855,0.3811854553468855,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,R1_mlp_clf,0.1,0.08633197562527438,0.0863319756252743,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,R1_mlp_clf,0.2,0.18492768886511202,0.184927688865112,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,R1_mlp_clf,0.3,0.2518389538376761,0.2518389538376761,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,R1_mlp_clf,0.5,0.38432973861412384,0.3843297386141238,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,R1_gbm_reg,0.1,0.09018176373024843,0.0901817637302484,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,R1_gbm_reg,0.2,0.20385533929693472,0.2038553392969347,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,R1_gbm_reg,0.3,0.34701381299270395,0.3470138129927039,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,R1_gbm_reg,0.5,0.44350879460638365,0.4435087946063836,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,R1_gbm_clf,0.1,0.13122329166944896,0.1312232916694489,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,R1_gbm_clf,0.2,0.1965353305288963,0.1965353305288963,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,R1_gbm_clf,0.3,0.26995371940889634,0.2699537194088963,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,R1_gbm_clf,0.5,0.436194655250091,0.436194655250091,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,R2_cnn_clf,0.1,0.07459816196606747,0.0745981619660674,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,R2_cnn_clf,0.2,0.13328809254054844,0.1332880925405484,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,R2_cnn_clf,0.3,0.1546792956835416,0.1546792956835416,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,R2_cnn_clf,0.5,0.258972574629728,0.258972574629728,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,oracle,0.1,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,mono,brake,J,,,,,,,oracle,0.2,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
