track,geometry,system,target,architecture,objective,variant,quota,k,ndg,ndg_lo,ndg_hi,minus_random,minus_random_lo,minus_random_hi,boot_dropped,n_frames,n_units,budget_ms_feasible,budget_ms_escalated_frac,budget_ms_ndg,budget_mJ_feasible,budget_mJ_escalated_frac,budget_mJ_ndg,counterpart,minus_V,minus_V_lo,minus_V_hi
KITTI,mono,brake,J,R1_mlp_reg,G,,0.3,1061,0.15204830745054115,0.06028500916019426,0.2564703590755483,0.04664317064006126,-0.04063433046884351,0.18577136194476418,4,3536,6,True,0.2645683781836436,0.1490221030814957,True,0.12320662357036595,0.08347037044310092,R1_mlp_reg|V,-0.09696410197837005,-0.17908609509780987,0.09699892293789718
KITTI,mono,brake,J,R1_mlp_reg,G,,0.5,1768,0.224320718167149,0.0537911822991112,0.3689351957992114,0.028172546179495314,-0.07908444425426525,0.14764004799128191,4,3536,6,True,0.4645683781836436,0.21414923651560042,True,0.32320662357036595,0.17212480523151386,R1_mlp_reg|V,-0.11327828509258922,-0.24114716436341482,0.08940838868404465
KITTI,mono,brake,J,R1_mlp_clf,V,,0.1,354,0.09511344190983533,-0.0044774680682982395,0.1982554306163994,0.04254025930975138,-0.01158193756512016,0.09988327013112291,3,3536,6,True,0.06456837818364361,0.04665499490802831,False,,,,,,
KITTI,mono,brake,J,R1_mlp_clf,V,,0.2,707,0.17216353397166592,0.0036003070244092802,0.2762007753011703,0.08673249800479418,0.010669047593495188,0.1606375597527846,4,3536,6,True,0.16456837818364362,0.14815403770752486,True,0.02320662357036599,0.0017676052080955306,,,,
KITTI,mono,brake,J,R1_mlp_clf,V,,0.3,1061,0.26820047186599777,-0.0033000979396485444,0.38478721584179104,0.12837431566942387,0.031210724706608784,0.21710576236829005,4,3536,6,True,0.2645683781836436,0.2157314369298167,True,0.12320662357036595,0.11832617260882071,,,,
KITTI,mono,brake,J,R1_mlp_clf,V,,0.5,1768,0.37619355164026647,0.01552027562354168,0.5496847349109464,0.15606897888820587,0.026496492996357604,0.2582090034768685,4,3536,6,True,0.4645683781836436,0.3841187091687896,True,0.32320662357036595,0.29114643439857785,,,,
KITTI,mono,brake,J,R1_mlp_clf,Q,,0.1,354,0.011845785524716063,-0.06621535562167366,0.13723201823523123,-0.03007876890861276,-0.08443667951033766,0.022699186737885176,3,3536,6,True,0.06456837818364361,-0.006699884330397437,False,,,R1_mlp_clf|V,-0.07261902821836415,-0.14652928203969545,-0.002781616441036356
KITTI,mono,brake,J,R1_mlp_clf,Q,,0.2,707,0.01962467925586398,-0.12649707302775054,0.19268484702792155,-0.06538121757261164,-0.12975934849605888,0.025848628776607985,4,3536,6,True,0.16456837818364362,-0.004235365980013017,True,0.02320662357036599,-0.010393012922922384,R1_mlp_clf|V,-0.15211371557740583,-0.2650365048287047,-0.03570708559277752
KITTI,mono,brake,J,R1_mlp_clf,Q,,0.3,1061,0.05523676205453142,-0.16746440516585134,0.2932474616250861,-0.05338797906321784,-0.1498050941691358,0.06600661733918375,4,3536,6,True,0.2645683781836436,0.04013075626963794,True,0.12320662357036595,-0.024803690137687136,R1_mlp_clf|V,-0.18176229473264172,-0.3334485233842411,-5.047230386339557e-06
KITTI,mono,brake,J,R1_mlp_clf,Q,,0.5,1768,0.22784916179006565,-0.12056165554255396,0.4719598735394201,0.02630132159760513,-0.0631914031355322,0.09963014020525246,4,3536,6,True,0.4645683781836436,0.2038396655259246,True,0.32320662357036595,0.08286595933193865,R1_mlp_clf|V,-0.12976765729060072,-0.24417045982109228,-0.001010239509228402
KITTI,mono,brake,J,R1_mlp_clf,G,,0.1,354,0.04707082937031794,0.002135968756626792,0.11125148744562698,0.008205979848645954,-0.07403013922439901,0.11554357773357535,3,3536,6,True,0.06456837818364361,0.04731466802245478,False,,,R1_mlp_clf|V,-0.03433427946110542,-0.13783344064304529,0.1100294792711503
KITTI,mono,brake,J,R1_mlp_clf,G,,0.2,707,0.040468257341092086,-0.019287484961556564,0.1545568735935022,-0.0212976599415126,-0.11017311940751308,0.06857998876280554,4,3536,6,True,0.16456837818364362,0.02893527311606622,True,0.02320662357036599,0.015436901508886207,R1_mlp_clf|V,-0.10803015794630677,-0.19752616001229953,0.038164919506632575
KITTI,mono,brake,J,R1_mlp_clf,G,,0.3,1061,0.11259797969342838,0.008439277380803413,0.2247248690919577,1.1988808853152499e-05,-0.10506839206348348,0.11216624397218487,4,3536,6,True,0.2645683781836436,0.09585846939426407,True,0.12320662357036595,0.02338761623523188,R1_mlp_clf|V,-0.12836232686057072,-0.24422117729231013,0.0813557066844924
KITTI,mono,brake,J,R1_mlp_clf,G,,0.5,1768,0.18969030353632485,0.01640863805434382,0.3640006751800552,-0.0009832422398522917,-0.08725782640528985,0.10145569450660227,4,3536,6,True,0.4645683781836436,0.18783026418098947,True,0.32320662357036595,0.10042012519510309,R1_mlp_clf|V,-0.15705222112805814,-0.2822166235348134,0.04721135832311956
KITTI,mono,brake,J,R1_gbm_reg,V,,0.1,354,0.0908867218072224,0.0012449484995492891,0.3093379666775068,0.058405016591527296,-0.008216147825603249,0.23563660695976865,3,3536,6,False,,,False,,,,,,
KITTI,mono,brake,J,R1_gbm_reg,V,,0.2,707,0.20124611109304952,0.026827855111895383,0.4149295540666406,0.11805010910715782,0.004134430331547215,0.2861031554686268,4,3536,6,False,,,False,,,,,,
KITTI,mono,brake,J,R1_gbm_reg,V,,0.3,1061,0.3465144040679966,0.06297117397156327,0.5024568609765172,0.17596666265634847,0.017648843309731183,0.30668969294486803,4,3536,6,False,,,False,,,,,,
KITTI,mono,brake,J,R1_gbm_reg,V,,0.5,1768,0.43536115017567256,-0.010131867865122688,0.6594584016604406,0.18929040144382459,0.018183986714885282,0.3011139723740102,4,3536,6,False,,,False,,,,,,
KITTI,mono,brake,J,R1_gbm_reg,Q,,0.1,354,0.0649544869801693,-0.018895692774413213,0.10768780006992529,0.011395666430321945,-0.0566542256647445,0.11392242557067525,3,3536,6,False,,,False,,,R1_gbm_reg|V,-0.047009350161205346,-0.2518806169285253,0.08288664462639883
KITTI,mono,brake,J,R1_gbm_reg,Q,,0.2,707,0.03547303397893197,-0.029455465979151576,0.15482350003745282,-0.023375709337597476,-0.0806673782425765,0.09548251273843535,4,3536,6,False,,,False,,,R1_gbm_reg|V,-0.1414258184447553,-0.34068301912908994,0.04453296163357867
KITTI,mono,brake,J,R1_gbm_reg,Q,,0.3,1061,0.08749348047874561,-0.046742635908658715,0.2578331053523477,-0.01903710834044666,-0.08460038423552253,0.06470649073200754,4,3536,6,False,,,False,,,R1_gbm_reg|V,-0.19500377099679517,-0.3853999756149119,0.022962003929392988
