section,track,unit,budget_level,budget,Cc,Cf,Cs,signal,eligible,feasible,share_cascade,share_skipping,ineligible_reason,geometry,system,target,k,n_test,n_units,coverage,n_positive,n_nonnegative,share_positive,share_nonnegative,share_skipping_exceeds_nonnegative,regime,denominator,oracle_same_k,oracle_capacity,oracle_same_k_over_capacity,gain_r2,gain_random,tie_frac_r2,ndg_r2,ndg_random,ndg_minus_random,all_cheap_loss,gain_share_all_cheap_r2,gain_share_all_cheap_random,n_draws,n_draws_oracle_nonpositive,gain_minus_random_mean,gain_minus_random_lo,gain_minus_random_hi,ndg_r2_lo,ndg_r2_hi,ndg_minus_random_lo,ndg_minus_random_hi,p_le_random,beats_random,loses_to_random,cascade_eta_shipped,cascade_minus_random_lo_shipped,cascade_minus_random_hi_shipped,convention
evaluation,nuScenes,mJ,0.5,120.9040971091011,54.55355389285198,132.70108643249824,33.43068123340503,R2_cnn_clf,,,0.2480753011738876,0.42125273713719613,,mono,plan_ade,JC_ade,316.0,752.0,24.0,1.0,228.0,527.0,0.30319148936170215,0.7007978723404256,False,at_capacity,oracle escalating the same k (budget-constrained),174.62928002449064,174.6292800244908,0.999999999999999,13.11986356618314,33.022524976578254,0.0031645569620253164,0.07512980391571884,0.18910073369109154,-0.11397092977537267,2978.375498800933,0.004405040120517067,0.011087428361491968,1000.0,0.0,-19.403936609475686,-68.16452731496994,17.915152581541566,-0.1908221351712789,0.2727662918877808,-0.23419268981177419,0.15020278531589723,0.811,False,False,,,,as_specified
evaluation,nuScenes,mJ,0.3,94.36387982260146,54.55355389285198,132.70108643249824,33.43068123340503,R2_cnn_clf,,,0.04807530117388765,0.08163590697003634,,mono,plan_fde,JC_fde,61.0,752.0,24.0,1.0,96.0,667.0,0.1276595744680851,0.886968085106383,False,share_below_positives,oracle escalating the same k (budget-constrained),398.6087700706995,435.81315202942926,0.9146322643419962,23.498161894790808,14.126530450410879,0.01639344262295082,0.05895043877389612,0.03543958766362646,0.02351085111026966,5729.766952419244,0.0041010676507304234,0.0024654633543946007,1000.0,0.0,8.711273156527596,-46.386940315085745,69.29998292317437,-0.09435450921530818,0.23572315509344052,-0.10621995841671024,0.22025243011374512,0.418,False,False,,,,as_specified
evaluation,nuScenes,mJ,0.5,120.9040971091011,54.55355389285198,132.70108643249824,33.43068123340503,R2_cnn_clf,,,0.2480753011738876,0.42125273713719613,,mono,plan_fde,JC_fde,316.0,752.0,24.0,1.0,96.0,667.0,0.1276595744680851,0.886968085106383,False,at_capacity,oracle escalating the same k (budget-constrained),435.8131520294294,435.81315202942926,1.0000000000000002,75.16724477190078,73.18005938245636,0.0031645569620253164,0.17247585214414302,0.167916133420211,0.0045597187239320176,5729.766952419244,0.013118726362886956,0.012771908524404818,1000.0,0.0,15.599171942386706,-53.182621232961715,110.00837423711947,-0.17984267635670267,0.39590441867628007,-0.16347307440582184,0.2796950929028567,0.371,False,False,,,,as_specified
evaluation,KITTI,mJ,0.2,57.99929094829842,41.112641173187015,84.43324887555701,16.48830993497926,R2_cnn_clf,,,0.004717807800091251,0.00919515817665587,,oracle,brake,J,32.0,3536.0,6.0,1.0,377.0,3329.0,0.10661764705882353,0.9414592760180995,False,share_below_positives,oracle escalating the same k (budget-constrained),436.6043677971148,1771.4023982227682,0.2464738493270394,31.527607997630163,11.148704126049873,0.03125,0.07221093127561357,0.025535026555736504,0.046675904719877065,4585.479391436285,0.0068755314998275325,0.0024313061240381724,1000.0,0.0,22.824164142853785,-9.873593469039346,72.91634544732838,0.014149327114148827,0.27358376928642364,-0.025948474441463774,0.2484542969777944,0.104,False,False,,,,as_specified
evaluation,KITTI,mJ,0.3,66.44261583585411,41.112641173187015,84.43324887555701,16.48830993497926,R2_cnn_clf,,,0.10471780780009111,0.20409835403126458,,oracle,brake,J,721.0,3536.0,6.0,1.0,377.0,3329.0,0.10661764705882353,0.9414592760180995,False,at_capacity,oracle escalating the same k (budget-constrained),1771.4023982227675,1771.4023982227682,0.9999999999999997,317.6749398638379,251.19423984006116,0.0013869625520110957,0.17933527705650526,0.14180529511085802,0.037529981945647266,4585.479391436285,0.0692784576585643,0.054780366107235065,1000.0,0.0,60.99472334468726,-80.80982472209928,240.90191758438013,0.04776987998443205,0.23852086457700425,-0.044910597597757035,0.1121213369441839,0.202,False,False,,,,as_specified
evaluation,KITTI,mJ,0.5,83.32926561096552,41.112641173187015,84.43324887555701,16.48830993497926,R2_cnn_clf,,,0.30471780780009117,0.5939047457404826,,oracle,brake,J,2100.0,3536.0,6.0,1.0,377.0,3329.0,0.10661764705882353,0.9414592760180995,False,at_capacity,oracle escalating the same k (budget-constrained),1771.4023982227675,1771.4023982227682,0.9999999999999997,1010.6306221153004,731.6337082720228,0.0004761904761904762,0.5705257163077442,0.41302513139084857,0.15750058491689567,4585.479391436285,0.2203980294847091,0.15955446439000504,1000.0,0.0,244.83574850534725,6.463354772117244,553.8616849249167,0.30926615882486463,0.6456215008625206,0.007133474818786822,0.2461100079906307,0.02,True,False,,,,as_specified
evaluation,KITTI,mJ,0.2,57.99929094829842,41.112641173187015,84.43324887555701,16.48830993497926,R2_cnn_clf,,,0.004717807800091251,0.00919515817665587,,oracle,traj,JB,32.0,3536.0,6.0,1.0,92.0,3528.0,0.026018099547511313,0.997737556561086,False,share_below_positives,oracle escalating the same k (budget-constrained),509.4946852314004,936.688135372036,0.5439320367061532,0.0,8.456149199638066,0.03125,0.0,0.016597129361216954,-0.016597129361216954,1799.2805109286678,0.0,0.0046997392281393465,1000.0,0.0,-8.453771262259982,-17.53931586810746,-0.3552330082641129,0.0,0.0,-0.04081558907226473,-0.008678731298899485,1.0,False,True,,,,as_specified
evaluation,KITTI,mJ,0.3,66.44261583585411,41.112641173187015,84.43324887555701,16.48830993497926,R2_cnn_clf,,,0.10471780780009111,0.20409835403126458,,oracle,traj,JB,721.0,3536.0,6.0,1.0,92.0,3528.0,0.026018099547511313,0.997737556561086,False,at_capacity,oracle escalating the same k (budget-constrained),936.6881353720362,936.688135372036,1.0000000000000002,202.3731765599356,190.52761165434518,0.0013869625520110957,0.21605182014989066,0.203405599430029,0.012646220719861639,1799.2805109286678,0.11247450040765691,0.10589099948401465,1000.0,0.0,22.94682529809353,-92.53986870488137,139.88424667343486,0.1359724593401961,0.6370248065973761,-0.06752794364274367,0.4373115509042988,0.347,False,False,,,,as_specified
evaluation,KITTI,mJ,0.5,83.32926561096552,41.112641173187015,84.43324887555701,16.48830993497926,R2_cnn_clf,,,0.30471780780009117,0.5939047457404826,,oracle,traj,JB,2100.0,3536.0,6.0,1.0,92.0,3528.0,0.026018099547511313,0.997737556561086,False,at_capacity,oracle escalating the same k (budget-constrained),936.6881353720362,936.688135372036,1.0000000000000002,525.6589337037201,554.9347912262481,0.0004761904761904762,0.5611888459491776,0.5924434934855214,-0.0312546475363437,1799.2805109286678,0.29214951782721765,0.3084203868466446,1000.0,0.0,-22.214433244471604,-149.89931214489593,47.37976274459572,0.4368908361578531,0.6748745917094613,-0.15584720503830232,0.08558844309812788,0.562,False,False,,,,as_specified
evaluation,KITTI,mJ,0.2,57.99929094829842,41.112641173187015,84.43324887555701,16.48830993497926,R2_cnn_clf,,,0.004717807800091251,0.00919515817665587,,mono,brake,J,32.0,3536.0,6.0,1.0,540.0,3100.0,0.15271493212669685,0.8766968325791855,False,share_below_positives,oracle escalating the same k (budget-constrained),519.1808062205747,2208.5818695025328,0.23507428607911032,26.389978145301786,7.934687771758573,0.03125,0.050830034217578465,0.015283091510103918,0.03554694270747455,7904.410690898589,0.0033386395491428753,0.0010038304033082248,1000.0,0.0,9.633288301862047,-22.535115331767106,42.86284070362471,-0.010162259194295972,0.10290592319103448,-0.08664701034801406,0.076299089195472,0.213,False,False,,,,as_specified
evaluation,KITTI,mJ,0.3,66.44261583585411,41.112641173187015,84.43324887555701,16.48830993497926,R2_cnn_clf,,,0.10471780780009111,0.20409835403126458,,mono,brake,J,721.0,3536.0,6.0,1.0,540.0,3100.0,0.15271493212669685,0.8766968325791855,False,at_capacity,oracle escalating the same k (budget-constrained),2208.5818695025364,2208.5818695025328,1.0000000000000016,209.53645780438586,178.77843385743535,0.0013869625520110957,0.09487375618617302,0.08094716176299302,0.013926594423180016,7904.410690898589,0.026508801983891522,0.022617553774538435,1000.0,0.0,19.89208184526502,-168.90125536981262,161.38451552911255,-0.0021189326283690864,0.16148712501370566,-0.07375612021439244,0.0867771562396392,0.373,False,False,,,,as_specified
evaluation,KITTI,mJ,0.5,83.32926561096552,41.112641173187015,84.43324887555701,16.48830993497926,R2_cnn_clf,,,0.30471780780009117,0.5939047457404826,,mono,brake,J,2100.0,3536.0,6.0,1.0,540.0,3100.0,0.15271493212669685,0.8766968325791855,False,at_capacity,oracle escalating the same k (budget-constrained),2208.5818695025364,2208.5818695025328,1.0000000000000016,724.9363774825109,520.7138850216563,0.0004761904761904762,0.32823613536490565,0.23576843231939712,0.09246770304550853,7904.410690898589,0.09171289370341393,0.06587637021710224,1000.0,0.0,160.54533381710428,-146.2479535825176,385.6936923686653,0.020485163477023463,0.48707117772813424,-0.06332625207679916,0.1928967226687799,0.127,False,False,,,,as_specified
evaluation,KITTI,mJ,0.2,57.99929094829842,41.112641173187015,84.43324887555701,16.48830993497926,R2_cnn_clf,,,0.004717807800091251,0.00919515817665587,,mono,traj,JB,32.0,3536.0,6.0,1.0,73.0,3436.0,0.020644796380090497,0.9717194570135747,False,share_below_positives,oracle escalating the same k (budget-constrained),243.8151249435239,247.64034719040475,0.984553315765061,0.12166566761354097,-1.0244954924549208,0.03125,0.0004990078759130427,-0.004201935760516209,0.004700943636429253,4693.652775228891,2.592131830791591e-05,-0.0002182725355956822,1000.0,0.0,1.1782912491559017,-1.631527964068959,5.523964305986979,-0.005267455347753569,0.005567534198111295,-0.01070950492037221,0.01622726352931413,0.326,False,False,,,,as_specified
evaluation,KITTI,mJ,0.3,66.44261583585411,41.112641173187015,84.43324887555701,16.48830993497926,R2_cnn_clf,,,0.10471780780009111,0.20409835403126458,,mono,traj,JB,721.0,3536.0,6.0,1.0,73.0,3436.0,0.020644796380090497,0.9717194570135747,False,at_capacity,oracle escalating the same k (budget-constrained),247.6403471904048,247.64034719040475,1.0000000000000002,-5.722993819575389,-23.08316406437493,0.0013869625520110957,-0.023110102551968697,-0.09321245235788185,0.07010234980591315,4693.652775228891,-0.0012193048982615253,-0.004917953067640214,1000.0,0.0,7.078094540370238,-46.55789136407609,76.00458200139819,-0.36957142797695314,0.19938159251762197,-0.18875051717815164,0.2888645469337009,0.435,False,False,,,,as_specified
evaluation,KITTI,mJ,0.5,83.32926561096552,41.112641173187015,84.43324887555701,16.48830993497926,R2_cnn_clf,,,0.30471780780009117,0.5939047457404826,,mono,traj,JB,2100.0,3536.0,6.0,1.0,73.0,3436.0,0.020644796380090497,0.9717194570135747,False,at_capacity,oracle escalating the same k (budget-constrained),247.6403471904048,247.64034719040475,1.0000000000000002,-94.82279057868162,-67.23251669235417,0.0004761904761904762,-0.38290525616883675,-0.27149257968315105,-0.11141267648568567,4693.652775228891,-0.02020234455329037,-0.014324135148466643,1000.0,0.0,-33.902777173783846,-102.95441177903326,29.09122504174057,-1.030019837551213,0.3580630846003346,-0.4810792220432303,0.12079590922356237,0.827,False,False,,,,as_specified
