registry_version,section,track,geometry,system,target,objective,pool,quota,e_dec_defined_test,n_signals,optimal_dec,optimal_perc,no_shared_optimum,argmax_dec,argmax_perc,kendall_tau,n_val,n_affected_val_dec,n_affected_val_perc,included,drop_reason,selected_dec,selected_perc,same_winner,gain_test_dec_selected,gain_test_perc_selected,diff_gain,all_cheap_loss,diff_share,diff_share_lo,diff_share_hi,diff_gain_lo,diff_gain_hi,note_gain_interval,n_cells,n_same_winner,cells
2026-09-23.1,test_disagreement,nuScenes,mono,plan_ade,JC_ade,E_perc_risk,P2,0.5,True,10.0,R1_gbm_clf,gate_ridge,True,R1_gbm_clf,gate_ridge,0.24444444444444444,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_ade,JC_ade,E_perc_risk,old,0.1,True,16.0,dE_E6_risk_weighted,dE_E6_risk_weighted,False,dE_E6_risk_weighted,dE_E6_risk_weighted,0.3613445378151261,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_ade,JC_ade,E_perc_risk,old,0.2,True,16.0,dE_E6_risk_weighted,dE_E6_risk_weighted,False,dE_E6_risk_weighted,dE_E6_risk_weighted,0.4453781512605043,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_ade,JC_ade,E_perc_risk,old,0.3,True,16.0,dE_E6_risk_weighted,dE_E6_risk_weighted,False,dE_E6_risk_weighted,dE_E6_risk_weighted,0.5294117647058825,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_ade,JC_ade,E_perc_risk,old,0.5,True,16.0,dE_E6_risk_weighted,dE_E6_risk_weighted,False,dE_E6_risk_weighted,dE_E6_risk_weighted,0.49579831932773116,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_fde,JC_fde,E_perc_dE,P1,0.1,True,4.0,random,criticality_cheap,True,random,criticality_cheap,-0.3333333333333334,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_fde,JC_fde,E_perc_dE,P1,0.2,True,4.0,random,uncertainty,True,random,uncertainty,-0.6666666666666669,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_fde,JC_fde,E_perc_dE,P1,0.3,True,4.0,random,uncertainty,True,random,uncertainty,-0.6666666666666669,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_fde,JC_fde,E_perc_dE,P1,0.5,True,4.0,random,uncertainty,True,random,uncertainty,-0.3333333333333334,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_fde,JC_fde,E_perc_dE,P2,0.1,True,10.0,R1_mlp_reg,criticality_cheap,True,R1_mlp_reg,criticality_cheap,0.15555555555555553,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_fde,JC_fde,E_perc_dE,P2,0.2,True,10.0,R1_mlp_reg,uncertainty,True,R1_mlp_reg,uncertainty,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_fde,JC_fde,E_perc_dE,P2,0.3,True,10.0,R1_mlp_reg,uncertainty,True,R1_mlp_reg,uncertainty,-0.06666666666666667,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_fde,JC_fde,E_perc_dE,P2,0.5,True,10.0,R1_mlp_reg,uncertainty,True,R1_mlp_reg,uncertainty,0.022222222222222223,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_fde,JC_fde,E_perc_dE,old,0.1,True,16.0,dE_exact|dE_E1_fn_only,dE_exact|dE_E1_fn_only,False,dE_exact,dE_exact,0.5063336211778279,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_fde,JC_fde,E_perc_dE,old,0.2,True,16.0,dE_exact|dE_E1_fn_only,dE_exact|dE_E1_fn_only,False,dE_exact,dE_exact,0.4453781512605043,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_fde,JC_fde,E_perc_dE,old,0.3,True,16.0,dE_E6_risk_weighted,dE_exact|dE_E1_fn_only,True,dE_E6_risk_weighted,dE_exact,0.3277310924369748,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_fde,JC_fde,E_perc_dE,old,0.5,True,16.0,R1_mlp_reg,dE_exact|dE_E1_fn_only,True,R1_mlp_reg,dE_exact,0.2605042016806723,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_fde,JC_fde,E_perc_risk,P1,0.1,True,4.0,random,criticality_cheap,True,random,criticality_cheap,-0.3333333333333334,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_fde,JC_fde,E_perc_risk,P1,0.2,True,4.0,random,criticality_cheap,True,random,criticality_cheap,-0.3333333333333334,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_fde,JC_fde,E_perc_risk,P1,0.3,True,4.0,random,criticality_cheap,True,random,criticality_cheap,0.3333333333333334,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_fde,JC_fde,E_perc_risk,P1,0.5,True,4.0,random,uncertainty,True,random,uncertainty,0.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_fde,JC_fde,E_perc_risk,P2,0.1,True,10.0,R1_mlp_reg,criticality_cheap,True,R1_mlp_reg,criticality_cheap,0.24444444444444444,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_fde,JC_fde,E_perc_risk,P2,0.2,True,10.0,R1_mlp_reg,R1_gbm_clf,True,R1_mlp_reg,R1_gbm_clf,0.15555555555555553,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_fde,JC_fde,E_perc_risk,P2,0.3,True,10.0,R1_mlp_reg,R1_gbm_clf,True,R1_mlp_reg,R1_gbm_clf,0.24444444444444444,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_fde,JC_fde,E_perc_risk,P2,0.5,True,10.0,R1_mlp_reg,R1_gbm_clf,True,R1_mlp_reg,R1_gbm_clf,0.19999999999999998,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_fde,JC_fde,E_perc_risk,old,0.1,True,16.0,dE_exact|dE_E1_fn_only,dE_E6_risk_weighted,True,dE_exact,dE_E6_risk_weighted,0.46218487394957986,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_fde,JC_fde,E_perc_risk,old,0.2,True,16.0,dE_exact|dE_E1_fn_only,dE_E6_risk_weighted,True,dE_exact,dE_E6_risk_weighted,0.49579831932773116,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_fde,JC_fde,E_perc_risk,old,0.3,True,16.0,dE_E6_risk_weighted,dE_E6_risk_weighted,False,dE_E6_risk_weighted,dE_E6_risk_weighted,0.5294117647058825,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_fde,JC_fde,E_perc_risk,old,0.5,True,16.0,R1_mlp_reg,dE_E6_risk_weighted,True,R1_mlp_reg,dE_E6_risk_weighted,0.3277310924369748,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,brake,J,E_perc_dE,P1,0.1,True,4.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,brake,J,E_perc_dE,P1,0.2,True,4.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-0.6666666666666669,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,brake,J,E_perc_dE,P1,0.3,True,4.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,brake,J,E_perc_dE,P1,0.5,True,4.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-0.6666666666666669,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,brake,J,E_perc_dE,P2,0.1,True,10.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-0.28888888888888886,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,brake,J,E_perc_dE,P2,0.2,True,10.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-0.3333333333333333,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,brake,J,E_perc_dE,P2,0.3,True,10.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-0.4666666666666666,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,brake,J,E_perc_dE,P2,0.5,True,10.0,gate_gbm,uncertainty,True,gate_gbm,uncertainty,-0.28888888888888886,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,brake,J,E_perc_dE,old,0.1,True,14.0,trivial_ego_speed,dE_exact|dE_E1_fn_only,True,trivial_ego_speed,dE_exact,0.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,brake,J,E_perc_dE,old,0.2,True,14.0,trivial_ego_speed,dE_exact|dE_E1_fn_only,True,trivial_ego_speed,dE_exact,-0.19999999999999998,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,brake,J,E_perc_dE,old,0.3,True,14.0,trivial_ego_speed,dE_exact|dE_E1_fn_only,True,trivial_ego_speed,dE_exact,-0.3111111111111111,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,brake,J,E_perc_dE,old,0.5,True,14.0,dE_E6_risk_weighted,dE_exact|dE_E1_fn_only,True,dE_E6_risk_weighted,dE_exact,0.044444444444444446,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,brake,J,E_perc_risk,P1,0.1,True,4.0,trivial_ego_speed,criticality_cheap,True,trivial_ego_speed,criticality_cheap,-0.6666666666666669,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,brake,J,E_perc_risk,P1,0.2,True,4.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-0.6666666666666669,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,brake,J,E_perc_risk,P1,0.3,True,4.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,brake,J,E_perc_risk,P1,0.5,True,4.0,trivial_ego_speed,criticality_cheap,True,trivial_ego_speed,criticality_cheap,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,brake,J,E_perc_risk,P2,0.1,True,10.0,trivial_ego_speed,criticality_cheap,True,trivial_ego_speed,criticality_cheap,-0.5111111111111111,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,brake,J,E_perc_risk,P2,0.2,True,10.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-0.7333333333333333,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,brake,J,E_perc_risk,P2,0.3,True,10.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-0.5555555555555555,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,brake,J,E_perc_risk,P2,0.5,True,10.0,gate_gbm,criticality_cheap,True,gate_gbm,criticality_cheap,-0.4222222222222222,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,brake,J,E_perc_risk,old,0.1,True,14.0,trivial_ego_speed,dE_E6_risk_weighted,True,trivial_ego_speed,dE_E6_risk_weighted,-0.19999999999999998,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,brake,J,E_perc_risk,old,0.2,True,14.0,trivial_ego_speed,dE_E6_risk_weighted,True,trivial_ego_speed,dE_E6_risk_weighted,-0.4666666666666667,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,brake,J,E_perc_risk,old,0.3,True,14.0,trivial_ego_speed,dE_E6_risk_weighted,True,trivial_ego_speed,dE_E6_risk_weighted,-0.4444444444444445,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,brake,J,E_perc_risk,old,0.5,True,14.0,dE_E6_risk_weighted,dE_E6_risk_weighted,False,dE_E6_risk_weighted,dE_E6_risk_weighted,0.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,traj,JB,E_perc_dE,P1,0.1,True,4.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,traj,JB,E_perc_dE,P1,0.2,True,4.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-0.6666666666666669,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,traj,JB,E_perc_dE,P1,0.3,True,4.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-0.6666666666666669,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,traj,JB,E_perc_dE,P1,0.5,True,4.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-0.6666666666666669,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,traj,JB,E_perc_dE,P2,0.1,True,10.0,gate_gbm,uncertainty,True,gate_gbm,uncertainty,-0.6,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,traj,JB,E_perc_dE,P2,0.2,True,10.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-0.3595732599803958,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,traj,JB,E_perc_dE,P2,0.3,True,10.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-0.37777777777777777,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,traj,JB,E_perc_dE,P2,0.5,True,10.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-0.24444444444444444,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,traj,JB,E_perc_dE,old,0.1,True,14.0,gate_gbm,dE_exact|dE_E1_fn_only,True,gate_gbm,dE_exact,-0.3111111111111111,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,traj,JB,E_perc_dE,old,0.2,True,14.0,trivial_ego_speed,dE_exact|dE_E1_fn_only,True,trivial_ego_speed,dE_exact,-0.16760038078849773,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,traj,JB,E_perc_dE,old,0.3,True,14.0,trivial_ego_speed,dE_exact|dE_E1_fn_only,True,trivial_ego_speed,dE_exact,-0.13333333333333333,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,traj,JB,E_perc_dE,old,0.5,True,14.0,dE_E6_risk_weighted,dE_exact|dE_E1_fn_only,True,dE_E6_risk_weighted,dE_exact,0.11111111111111112,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,traj,JB,E_perc_risk,P1,0.1,True,4.0,trivial_ego_speed,criticality_cheap,True,trivial_ego_speed,criticality_cheap,-0.6666666666666669,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,traj,JB,E_perc_risk,P1,0.2,True,4.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-0.6666666666666669,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,traj,JB,E_perc_risk,P1,0.3,True,4.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-0.6666666666666669,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,traj,JB,E_perc_risk,P1,0.5,True,4.0,trivial_ego_speed,criticality_cheap,True,trivial_ego_speed,criticality_cheap,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,traj,JB,E_perc_risk,P2,0.1,True,10.0,gate_gbm,criticality_cheap,True,gate_gbm,criticality_cheap,-0.6444444444444444,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,traj,JB,E_perc_risk,P2,0.2,True,10.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-0.6,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,traj,JB,E_perc_risk,P2,0.3,True,10.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-0.5555555555555555,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,traj,JB,E_perc_risk,P2,0.5,True,10.0,trivial_ego_speed,criticality_cheap,True,trivial_ego_speed,criticality_cheap,-0.5111111111111111,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,traj,JB,E_perc_risk,old,0.1,True,14.0,gate_gbm,dE_E6_risk_weighted,True,gate_gbm,dE_E6_risk_weighted,-0.37777777777777777,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,traj,JB,E_perc_risk,old,0.2,True,14.0,trivial_ego_speed,dE_E6_risk_weighted,True,trivial_ego_speed,dE_E6_risk_weighted,-0.3333333333333333,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,traj,JB,E_perc_risk,old,0.3,True,14.0,trivial_ego_speed,dE_E6_risk_weighted,True,trivial_ego_speed,dE_E6_risk_weighted,-0.28888888888888886,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,oracle,traj,JB,E_perc_risk,old,0.5,True,14.0,dE_E6_risk_weighted,dE_E6_risk_weighted,False,dE_E6_risk_weighted,dE_E6_risk_weighted,0.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,brake,J,E_perc_dE,P1,0.1,True,4.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-0.6666666666666669,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,brake,J,E_perc_dE,P1,0.2,True,4.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,brake,J,E_perc_dE,P1,0.3,True,4.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,brake,J,E_perc_dE,P1,0.5,True,4.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,brake,J,E_perc_dE,P2,0.1,True,10.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-0.15555555555555553,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,brake,J,E_perc_dE,P2,0.2,True,10.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-0.40451991747794525,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,brake,J,E_perc_dE,P2,0.3,True,10.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-0.4222222222222222,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,brake,J,E_perc_dE,P2,0.5,True,10.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-0.4666666666666666,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,brake,J,E_perc_dE,old,0.1,True,14.0,trivial_ego_speed,dE_exact|dE_E1_fn_only,True,trivial_ego_speed,dE_exact,-0.15555555555555556,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,brake,J,E_perc_dE,old,0.2,True,14.0,trivial_ego_speed,dE_exact|dE_E1_fn_only,True,trivial_ego_speed,dE_exact,-0.45810770748856044,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,brake,J,E_perc_dE,old,0.3,True,14.0,trivial_ego_speed,dE_exact|dE_E1_fn_only,True,trivial_ego_speed,dE_exact,-0.4444444444444445,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,brake,J,E_perc_dE,old,0.5,True,14.0,trivial_ego_speed,dE_exact|dE_E1_fn_only,True,trivial_ego_speed,dE_exact,-0.28888888888888886,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,brake,J,E_perc_risk,P1,0.1,True,4.0,trivial_ego_speed,criticality_cheap,True,trivial_ego_speed,criticality_cheap,-0.3333333333333334,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,brake,J,E_perc_risk,P1,0.2,True,4.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,brake,J,E_perc_risk,P1,0.3,True,4.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,brake,J,E_perc_risk,P1,0.5,True,4.0,trivial_ego_speed,criticality_cheap,True,trivial_ego_speed,criticality_cheap,-0.6666666666666669,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,brake,J,E_perc_risk,P2,0.1,True,10.0,trivial_ego_speed,criticality_cheap,True,trivial_ego_speed,criticality_cheap,-0.4222222222222222,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,brake,J,E_perc_risk,P2,0.2,True,10.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-0.7777777777777777,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,brake,J,E_perc_risk,P2,0.3,True,10.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-0.6888888888888888,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,brake,J,E_perc_risk,P2,0.5,True,10.0,trivial_ego_speed,criticality_cheap,True,trivial_ego_speed,criticality_cheap,-0.6444444444444444,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,brake,J,E_perc_risk,old,0.1,True,14.0,trivial_ego_speed,dE_E6_risk_weighted,True,trivial_ego_speed,dE_E6_risk_weighted,-0.35555555555555557,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,brake,J,E_perc_risk,old,0.2,True,14.0,trivial_ego_speed,dE_E6_risk_weighted,True,trivial_ego_speed,dE_E6_risk_weighted,-0.6888888888888889,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,brake,J,E_perc_risk,old,0.3,True,14.0,trivial_ego_speed,dE_E6_risk_weighted,True,trivial_ego_speed,dE_E6_risk_weighted,-0.6444444444444444,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,brake,J,E_perc_risk,old,0.5,True,14.0,trivial_ego_speed,dE_E6_risk_weighted,True,trivial_ego_speed,dE_E6_risk_weighted,-0.35555555555555557,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,traj,JB,E_perc_dE,P1,0.1,True,4.0,uncertainty,uncertainty,False,uncertainty,uncertainty,1.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,traj,JB,E_perc_dE,P1,0.2,True,4.0,criticality_cheap,uncertainty,True,criticality_cheap,uncertainty,0.6666666666666669,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,traj,JB,E_perc_dE,P1,0.3,True,4.0,criticality_cheap,uncertainty,True,criticality_cheap,uncertainty,0.6666666666666669,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,traj,JB,E_perc_dE,P1,0.5,True,4.0,uncertainty,uncertainty,False,uncertainty,uncertainty,1.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,traj,JB,E_perc_dE,P2,0.1,True,10.0,R1_mlp_clf,uncertainty,True,R1_mlp_clf,uncertainty,-0.1111111111111111,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,traj,JB,E_perc_dE,P2,0.2,True,10.0,gate_ridge,uncertainty,True,gate_ridge,uncertainty,0.022222222222222223,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,traj,JB,E_perc_dE,P2,0.3,True,10.0,criticality_cheap,uncertainty,True,criticality_cheap,uncertainty,0.19999999999999998,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,traj,JB,E_perc_dE,P2,0.5,True,10.0,gate_gbm,uncertainty,True,gate_gbm,uncertainty,0.24444444444444444,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,traj,JB,E_perc_dE,old,0.1,True,14.0,dE_exact|dE_E1_fn_only,dE_exact|dE_E1_fn_only,False,dE_exact,dE_exact,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,traj,JB,E_perc_dE,old,0.2,True,14.0,dE_exact|dE_E1_fn_only,dE_exact|dE_E1_fn_only,False,dE_exact,dE_exact,0.35555555555555557,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,traj,JB,E_perc_dE,old,0.3,True,14.0,dE_exact|dE_E1_fn_only,dE_exact|dE_E1_fn_only,False,dE_exact,dE_exact,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,traj,JB,E_perc_dE,old,0.5,True,14.0,gate_gbm,dE_exact|dE_E1_fn_only,True,gate_gbm,dE_exact,0.15555555555555556,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,traj,JB,E_perc_risk,P1,0.1,True,4.0,uncertainty,criticality_cheap,True,uncertainty,criticality_cheap,0.6666666666666669,,,,,,,,,,,,,,,,,,,,,
