group,file,item,statistic,old,new,delta,note
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E5_loc_heavy | 0.1,minus_random_hi,0.1428531079279023,0.116097379255209,-0.026755728672693296,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E5_loc_heavy | 0.1,paired 95% CI against random,includes random,includes random,,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E5_loc_heavy | 0.2,eta,0.2888561397112935,0.1825725572358614,-0.10628358247543207,win disappears
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E5_loc_heavy | 0.2,eta_lo,0.2174458438403441,0.0580860052068805,-0.1593598386334636,win disappears
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E5_loc_heavy | 0.2,eta_hi,0.494744540300518,0.3709972074909839,-0.1237473328095341,win disappears
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E5_loc_heavy | 0.2,minus_random,0.1239555388869329,0.0601308390500833,-0.0638246998368496,win disappears
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E5_loc_heavy | 0.2,minus_random_lo,0.0232930012510314,-0.0507022658787835,-0.0739952671298149,win disappears
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E5_loc_heavy | 0.2,minus_random_hi,0.3138415511313009,0.2246846411907431,-0.0891569099405578,win disappears
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E5_loc_heavy | 0.2,paired 95% CI against random,above random,includes random,,win disappears
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E5_loc_heavy | 0.3,eta,0.6039142138849514,0.4543992920126518,-0.1495149218722996,win disappears
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E5_loc_heavy | 0.3,eta_lo,0.3578596567852498,0.1204414202132264,-0.23741823657202338,win disappears
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E5_loc_heavy | 0.3,eta_hi,0.773576657266389,0.6409413800897671,-0.13263527717662194,win disappears
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E5_loc_heavy | 0.3,minus_random,0.2804182863540732,0.1975442685063418,-0.08287401784773138,win disappears
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E5_loc_heavy | 0.3,minus_random_lo,0.0768818281841294,-0.0185970686099097,-0.0954788967940391,win disappears
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E5_loc_heavy | 0.3,minus_random_hi,0.4898666582192567,0.4304430656511755,-0.05942359256808116,win disappears
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E5_loc_heavy | 0.3,paired 95% CI against random,above random,includes random,,win disappears
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E5_loc_heavy | 0.5,eta,0.8021305746631944,0.5619321665242938,-0.2401984081389006,win disappears
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E5_loc_heavy | 0.5,eta_lo,0.5731644170969679,0.1816162202686765,-0.39154819682829134,win disappears
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E5_loc_heavy | 0.5,eta_hi,0.9012114095344596,0.7127128115605499,-0.18849859797390967,win disappears
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E5_loc_heavy | 0.5,minus_random,0.2986885673887964,0.1764954068004559,-0.12219316058834051,win disappears
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E5_loc_heavy | 0.5,minus_random_lo,0.1371673786338225,-0.0411559949119615,-0.178323373545784,win disappears
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E5_loc_heavy | 0.5,minus_random_hi,0.4163918249391063,0.3448043105132443,-0.07158751442586203,win disappears
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E5_loc_heavy | 0.5,paired 95% CI against random,above random,includes random,,win disappears
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E6_risk_weighted | 0.1,eta,0.1054022071393664,0.0873876278255656,-0.018014579313800808,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E6_risk_weighted | 0.1,eta_lo,0.0465873768726679,0.0310664015734014,-0.015520975299266503,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E6_risk_weighted | 0.1,eta_hi,0.2050307690291384,0.1939052254035099,-0.011125543625628481,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E6_risk_weighted | 0.1,minus_random,0.0237150441182369,0.0279966674211771,0.004281623302940199,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E6_risk_weighted | 0.1,minus_random_lo,-0.0474050255411736,-0.0398553348317126,0.007549690709461002,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E6_risk_weighted | 0.1,minus_random_hi,0.1130759946203074,0.1291970049837539,0.016121010363446486,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E6_risk_weighted | 0.1,paired 95% CI against random,includes random,includes random,,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E6_risk_weighted | 0.2,eta,0.2671431872391522,0.1780708979282613,-0.0890722893108909,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E6_risk_weighted | 0.2,eta_lo,0.0966537783080399,0.0613876145301112,-0.0352661637779287,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E6_risk_weighted | 0.2,eta_hi,0.6592580150295851,0.5764625371990432,-0.08279547783054197,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E6_risk_weighted | 0.2,minus_random,0.1202319242179448,0.1182740914307425,-0.00195783278720231,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E6_risk_weighted | 0.2,minus_random_lo,-0.0943957421430764,-0.0854999326388107,0.008895809504265703,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E6_risk_weighted | 0.2,minus_random_hi,0.4721530784967495,0.4560525474617911,-0.0161005310349584,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E6_risk_weighted | 0.2,paired 95% CI against random,includes random,includes random,,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E6_risk_weighted | 0.3,eta,0.672076794934164,0.6225860404592356,-0.049490754474928345,win appears
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E6_risk_weighted | 0.3,eta_lo,0.2398854342788186,0.2537345764400661,0.013849142161247496,win appears
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E6_risk_weighted | 0.3,eta_hi,0.8889869833075164,0.7771918468151598,-0.1117951364923565,win appears
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E6_risk_weighted | 0.3,minus_random,0.3500443871184414,0.3559780849865704,0.005933697868129029,win appears
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E6_risk_weighted | 0.3,minus_random_lo,-0.0243297715565616,0.0382279999632386,0.0625577715198002,win appears
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E6_risk_weighted | 0.3,minus_random_hi,0.6091714091049485,0.590163121463583,-0.01900828764136553,win appears
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E6_risk_weighted | 0.3,paired 95% CI against random,includes random,above random,,win appears
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E6_risk_weighted | 0.5,eta,0.8489613599331592,0.649168026194097,-0.19979333373906227,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E6_risk_weighted | 0.5,eta_lo,0.6141605406977451,0.4097027593512981,-0.204457781346447,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E6_risk_weighted | 0.5,eta_hi,0.9577622393999204,0.8104321561255655,-0.14733008327435493,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E6_risk_weighted | 0.5,minus_random,0.3683612273196494,0.2907292089808942,-0.07763201833875516,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E6_risk_weighted | 0.5,minus_random_lo,0.1645031046323924,0.0980610091172177,-0.0664420955151747,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E6_risk_weighted | 0.5,minus_random_hi,0.4895667769981077,0.4820912381815097,-0.007475538816598015,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | dE_E6_risk_weighted | 0.5,paired 95% CI against random,above random,above random,,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | oracle | 0.1,eta,1.0,1.0,0.0,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | oracle | 0.1,eta_lo,1.0,1.0,0.0,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | oracle | 0.1,eta_hi,1.0,1.0,0.0,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | oracle | 0.1,minus_random,0.9068652427992074,0.9302890364980064,0.02342379369879899,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | oracle | 0.1,minus_random_lo,0.9006267330719091,0.9127113395192638,0.012084606447354651,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | oracle | 0.1,minus_random_hi,0.9180253501790048,0.9611473812957934,0.043122031116788584,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | oracle | 0.1,paired 95% CI against random,above random,above random,,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | oracle | 0.2,eta,1.0,1.0,0.0,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | oracle | 0.2,eta_lo,1.0,1.0,0.0,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | oracle | 0.2,eta_hi,1.0,1.0,0.0,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | oracle | 0.2,minus_random,0.8143922007096717,0.8605801086372334,0.04618790792756178,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | oracle | 0.2,minus_random_lo,0.8029078517939978,0.8254976778751706,0.02258982608117277,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | oracle | 0.2,minus_random_hi,0.8360507003580095,0.9222947625915868,0.08624406223357728,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | oracle | 0.2,paired 95% CI against random,above random,above random,,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | oracle | 0.3,eta,1.0,1.0,0.0,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | oracle | 0.3,eta_lo,1.0,1.0,0.0,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | oracle | 0.3,eta_hi,1.0,1.0,0.0,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | oracle | 0.3,minus_random,0.7215898446576526,0.7908715768433517,0.06928173218569911,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | oracle | 0.3,minus_random_lo,0.7043173040795203,0.7382498369398622,0.033932532860341924,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | oracle | 0.3,minus_random_hi,0.7540760505370142,0.8834421438873802,0.12936609335036597,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | oracle | 0.3,paired 95% CI against random,above random,above random,,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | oracle | 0.5,eta,1.0,1.0,0.0,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | oracle | 0.5,eta_lo,1.0,1.0,0.0,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | oracle | 0.5,eta_hi,1.0,1.0,0.0,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | oracle | 0.5,minus_random,0.5359796210115095,0.6514501536841001,0.11547053267259055,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | oracle | 0.5,minus_random_lo,0.5071314980767436,0.5636739451625258,0.056542447085782155,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | oracle | 0.5,minus_random_hi,0.5901267508950236,0.8057369064789669,0.21561015558394325,
3 diagnostic signals,benchmark_table.csv,KITTI | mono | traj | JB | all | oracle | 0.5,paired 95% CI against random,above random,above random,,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | criticality_gt | 0.1,eta,0.0,0.0,0.0,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | criticality_gt | 0.1,eta_lo,0.0,0.0,0.0,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | criticality_gt | 0.1,eta_hi,0.3082738555660742,0.3082738555660742,0.0,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | criticality_gt | 0.1,minus_random,-0.0811168676464404,-0.0811168676464404,0.0,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | criticality_gt | 0.1,minus_random_lo,-0.1011904761904761,-0.1011904761904761,0.0,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | criticality_gt | 0.1,minus_random_hi,0.2078426936656681,0.2078426936656681,0.0,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | criticality_gt | 0.1,paired 95% CI against random,includes random,includes random,,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | criticality_gt | 0.2,eta,0.0,0.0,0.0,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | criticality_gt | 0.2,eta_lo,0.0,0.0,0.0,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | criticality_gt | 0.2,eta_hi,0.4798374250851612,0.4798374250851612,0.0,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | criticality_gt | 0.2,minus_random,-0.0896200317920195,-0.0896200317920195,0.0,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | criticality_gt | 0.2,minus_random_lo,-0.2013888888888888,-0.2013888888888888,0.0,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | criticality_gt | 0.2,minus_random_hi,0.2807633510110873,0.2807633510110873,0.0,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | criticality_gt | 0.2,paired 95% CI against random,includes random,includes random,,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | criticality_gt | 0.3,eta,0.3368707963921953,0.3368707963921953,0.0,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | criticality_gt | 0.3,eta_lo,0.0,0.0,0.0,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | criticality_gt | 0.3,eta_hi,0.6692632891737239,0.6692632891737239,0.0,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | criticality_gt | 0.3,minus_random,-0.0495750035153905,-0.0495750035153905,0.0,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | criticality_gt | 0.3,minus_random_lo,-0.3012820512820512,-0.3012820512820512,0.0,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | criticality_gt | 0.3,minus_random_hi,0.3701530461181684,0.3701530461181684,0.0,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | criticality_gt | 0.3,paired 95% CI against random,includes random,includes random,,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | criticality_gt | 0.5,eta,0.5503682359102324,0.5503682359102324,0.0,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | criticality_gt | 0.5,eta_lo,0.0,0.0,0.0,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | criticality_gt | 0.5,eta_hi,1.0,1.0,0.0,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | criticality_gt | 0.5,minus_random,0.0815863645717675,0.0815863645717675,0.0,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | criticality_gt | 0.5,minus_random_lo,-0.5,-0.5,0.0,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | criticality_gt | 0.5,minus_random_hi,0.5,0.5,0.0,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | criticality_gt | 0.5,paired 95% CI against random,includes random,includes random,,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | dE_E1_fn_only | 0.1,eta,0.1123791388710694,0.1123791388710694,0.0,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | dE_E1_fn_only | 0.1,eta_lo,0.0,0.0,0.0,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | dE_E1_fn_only | 0.1,eta_hi,0.745390275740674,0.745390275740674,0.0,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | dE_E1_fn_only | 0.1,minus_random,0.1314636518916796,0.1314636518916796,0.0,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | dE_E1_fn_only | 0.1,minus_random_lo,-0.1007995248538011,-0.1007995248538011,0.0,
3 diagnostic signals,benchmark_table.csv,nuPlan | pdm_closed | safety | test | dE_E1_fn_only | 0.1,minus_random_hi,0.6449000796622425,0.6449000796622425,0.0,
