group,track,geometry,trained_for,evaluated_on,diagonal,signal,quota,coverage,n_test_frames,n_test_units,gain,gain_random,delta_vs_random,gain_share_all_cheap,ndg,official_ndg,matches_3dp,undefined_reason,ndg_diag,transfer_regret,delta_lo_all_draws,delta_hi_all_draws,beats_random_all_draws,delta_lo_filtered,beats_random_filtered,draws_dropped_by_filter,delta_share_lo_all_draws,n_entries,median_transfer_regret,off_diag_beating_random_all_draws,off_diag_beating_random_filtered,diag_beating_random_all_draws,n_diag_entries
KITTI mono,KITTI,mono,brake/J,traj/JB,False,R1_gbm_clf,0.5,1.0,3536.0,6.0,-120.58721346048769,-56.603375958134365,-63.983837502353325,-0.025691549681070545,-0.48694493780438386,,,,-0.36241243750018365,-0.12453250030420021,-203.25995720356548,154.2135768108342,False,-204.35477527214726,False,9.0,-0.0433052820345564,,,,,,
KITTI mono,KITTI,mono,traj/JB,brake/J,False,gate_ridge,0.1,1.0,3536.0,6.0,67.56474269066362,87.77748347507921,-20.212740784415587,0.008547726748112924,0.03368211066081366,,,,0.03863112561575271,-0.004949014954939046,-171.5543786667979,120.08109422826118,False,-171.60891304205902,False,2.0,-0.021703626668124865,,,,,,
KITTI mono,KITTI,mono,traj/JB,brake/J,False,gate_ridge,0.2,1.0,3536.0,6.0,143.9470580447571,175.30700795729098,-31.359949912533864,0.01821097911960758,0.06517623821533042,,,,0.15592321410855306,-0.09074697589322264,-323.5428343501819,203.2138366184094,False,-323.8176099413628,False,4.0,-0.040931936231845885,,,,,,
KITTI mono,KITTI,mono,traj/JB,brake/J,False,gate_ridge,0.3,1.0,3536.0,6.0,289.39363281635764,263.08449143237016,26.30914138398748,0.0366116645671733,0.13103142646079088,,,,0.2393091407950029,-0.10827771433421202,-339.668043395576,305.1172231661296,False,-339.7259114344168,False,4.0,-0.04297196295565481,,,,,,
KITTI mono,KITTI,mono,traj/JB,brake/J,False,gate_ridge,0.5,1.0,3536.0,6.0,441.4640309862845,438.39149938966113,3.072531596623378,0.0558503408096699,0.19988574436940407,,,,0.20293010518348978,-0.0030443608140857115,-354.70604984269727,347.73089588517956,False,-355.11847726098847,False,4.0,-0.044874445890206345,,,,,,
KITTI mono,KITTI,mono,traj/JB,brake/J,False,gate_gbm,0.1,1.0,3536.0,6.0,78.14390064766923,87.77748347507921,-9.633582827409981,0.009886113424957387,0.03895599101343327,,,,0.05634785445010887,-0.0173918634366756,-420.9641955649513,76.09265180176624,False,-421.07391966419976,False,2.0,-0.05325687290637163,,,,,,
KITTI mono,KITTI,mono,traj/JB,brake/J,False,gate_gbm,0.2,1.0,3536.0,6.0,37.728551497323394,175.30700795729098,-137.57845645996758,0.00477310111692012,0.01708270452560648,,,,0.15826369729915046,-0.14118099277354398,-551.602966474188,40.47703471254539,False,-552.4684880941725,False,4.0,-0.06978419872708824,,,,,,
KITTI mono,KITTI,mono,traj/JB,brake/J,False,gate_gbm,0.3,1.0,3536.0,6.0,77.48561898852334,263.08449143237016,-185.5988724438468,0.00980283312932398,0.03508387896255632,,,,0.2761460181228015,-0.24106213916024516,-329.5126767300723,44.68610541586589,False,-329.5903435762351,False,4.0,-0.041687190812274545,,,,,,
KITTI mono,KITTI,mono,traj/JB,brake/J,False,gate_gbm,0.5,1.0,3536.0,6.0,385.69609466754764,438.39149938966113,-52.695404722113494,0.04879504744251857,0.17463518106051568,,,,0.36452421567995447,-0.1898890346194388,-190.4728274692261,19.61417634114529,False,-190.4728274692261,False,4.0,-0.024097030748736665,,,,,,
KITTI mono,KITTI,mono,traj/JB,brake/J,False,R1_mlp_reg,0.1,1.0,3536.0,6.0,65.59349432517715,87.77748347507921,-22.18398914990206,0.008298340874507414,0.03269941165328176,,,,0.08517014281623507,-0.05247073116295331,-99.58984180701867,62.48897326982858,False,-99.58984180701867,False,2.0,-0.012599274721604464,,,,,,
KITTI mono,KITTI,mono,traj/JB,brake/J,False,R1_mlp_reg,0.2,1.0,3536.0,6.0,214.1530908739025,175.30700795729098,38.84608291661152,0.02709285982830899,0.09696407175620735,,,,0.17819172422056748,-0.08122765246436013,-112.87185307843991,145.78207516684267,False,-112.8877883988111,False,4.0,-0.01427960381770199,,,,,,
KITTI mono,KITTI,mono,traj/JB,brake/J,False,R1_mlp_reg,0.3,1.0,3536.0,6.0,364.9933057144391,263.08449143237016,101.90881428206893,0.04617590355403787,0.16526138820321415,,,,0.268557608121625,-0.10329621991841084,-68.24891182995884,240.81500223765516,False,-68.24891182995886,False,4.0,-0.008634282111447346,,,,,,
KITTI mono,KITTI,mono,traj/JB,brake/J,False,R1_mlp_reg,0.5,1.0,3536.0,6.0,447.9799823064688,438.39149938966113,9.588482916807664,0.05667468453053539,0.20283603179599238,,,,0.36315018922985437,-0.160314157433862,-169.27363527750387,260.75601877241945,False,-169.27621110895566,False,4.0,-0.02141508606990922,,,,,,
KITTI mono,KITTI,mono,traj/JB,brake/J,False,R1_mlp_clf,0.1,1.0,3536.0,6.0,102.66835105913906,87.77748347507921,14.890867584059848,0.012988741991525686,0.05118182389252316,,,,0.09511344190983533,-0.043931618017312164,-93.17424940174743,265.81585641947595,False,-93.17424940174743,False,2.0,-0.011787627572164422,,,,,,
KITTI mono,KITTI,mono,traj/JB,brake/J,False,R1_mlp_clf,0.2,1.0,3536.0,6.0,263.82937268627416,175.30700795729098,88.52236472898318,0.033377487962519,0.1194564604234931,,,,0.17216353397166592,-0.05270707354817282,-107.68385585205161,607.3237564689914,False,-107.68385585205162,False,4.0,-0.013623261753851241,,,,,,
KITTI mono,KITTI,mono,traj/JB,brake/J,False,R1_mlp_clf,0.3,1.0,3536.0,6.0,524.3161404462234,263.08449143237016,261.2316490138532,0.0663320974769111,0.23739945875962523,,,,0.26820047186599777,-0.030801013106372538,-55.36365698508897,821.6221337481986,False,-55.92810140528581,False,4.0,-0.007004147323574242,,,,,,
KITTI mono,KITTI,mono,traj/JB,brake/J,False,R1_mlp_clf,0.5,1.0,3536.0,6.0,957.2671122421458,438.39149938966113,518.8756128524847,0.1211054371636302,0.43343066673718633,,,,0.37619355164026647,0.057237115096919866,68.95613012064298,902.2523724273838,True,71.30994693541726,True,4.0,0.008723753460841989,,,,,,
KITTI mono,KITTI,mono,traj/JB,brake/J,False,R1_gbm_reg,0.1,1.0,3536.0,6.0,172.22103769190358,87.77748347507921,84.44355421682437,0.021787966798107395,0.08585495657427304,,,,0.0908867218072224,-0.005031765232949362,-24.29270350735278,355.2787506611421,False,-24.29270350735278,False,2.0,-0.0030733098844831328,,,,,,
KITTI mono,KITTI,mono,traj/JB,brake/J,False,R1_gbm_reg,0.2,1.0,3536.0,6.0,325.37982749717656,175.30700795729098,150.0728195398856,0.04116433725689761,0.14732522800726672,,,,0.20124611109304952,-0.0539208830857828,-35.0304776957438,490.34943441726045,False,-35.016049547854436,False,4.0,-0.00443176336169869,,,,,,
KITTI mono,KITTI,mono,traj/JB,brake/J,False,R1_gbm_reg,0.3,1.0,3536.0,6.0,481.60122174225427,263.08449143237016,218.5167303098841,0.060928162841638094,0.21805903072578003,,,,0.3465144040679966,-0.12845537334221657,-87.83247108341288,601.6952776240232,False,-87.8324710834129,False,4.0,-0.011111830409387284,,,,,,
KITTI mono,KITTI,mono,traj/JB,brake/J,False,R1_gbm_reg,0.5,1.0,3536.0,6.0,680.4416809392985,438.39149938966113,242.0501815496374,0.08608379644579735,0.3080898608900389,,,,0.43536115017567256,-0.12727128928563364,-47.70762591749474,549.9570285428599,False,-47.15343826591345,False,4.0,-0.006035570238326172,,,,,,
KITTI mono,KITTI,mono,traj/JB,brake/J,False,R1_gbm_clf,0.1,1.0,3536.0,6.0,182.53008345191586,87.77748347507921,94.75259997683665,0.02309218113655042,0.0909941816533335,,,,0.16261364867625122,-0.07161946702291772,-79.98396230031747,326.6876705035455,False,-79.98396230031746,False,2.0,-0.010118902651707326,,,,,,
KITTI mono,KITTI,mono,traj/JB,brake/J,False,R1_gbm_clf,0.2,1.0,3536.0,6.0,329.8185921648382,175.30700795729098,154.51158420754723,0.04172589267718626,0.1493350084591281,,,,0.21495919906984853,-0.06562419061072045,-92.17703036478906,482.066618020257,False,-92.88906433198284,False,4.0,-0.011661467751280291,,,,,,
KITTI mono,KITTI,mono,traj/JB,brake/J,False,R1_gbm_clf,0.3,1.0,3536.0,6.0,454.85211077029663,263.08449143237016,191.76761933792648,0.05754408880778792,0.205947588835703,,,,0.3472939015708756,-0.1413463127351726,-48.970086990330856,713.0460007082927,False,-42.586889590805576,False,4.0,-0.006195286265517138,,,,,,
KITTI mono,KITTI,mono,traj/JB,brake/J,False,R1_gbm_clf,0.5,1.0,3536.0,6.0,885.478283112673,438.39149938966113,447.0867837230119,0.11202331429112651,0.40092617590495716,,,,0.40184054919862233,-0.0009143732936651716,10.257188636748934,783.9395390066516,True,12.333021122254735,True,4.0,0.0012976538084691646,,,,,,
KITTI mono,KITTI,mono,traj/JB,traj/JB,True,gate_ridge,0.1,1.0,3536.0,6.0,14.143853149017593,-11.33348138528256,25.477334534300155,0.003013399973611779,0.057114494101975714,0.0571144941019757,True,,0.057114494101975714,0.0,-20.809950908083497,125.74052987150833,False,-21.042985328786806,False,9.0,-0.00443363663752666,,,,,,
KITTI mono,KITTI,mono,traj/JB,traj/JB,True,gate_ridge,0.2,1.0,3536.0,6.0,73.75070334867897,-22.634947286425906,96.38565063510487,0.015712858807516376,0.2978137617129643,0.2978137617129643,True,,0.2978137617129643,0.0,-10.68350063763523,201.57159806809017,False,-10.43747985122448,False,9.0,-0.0022761591343139435,,,,,,
KITTI mono,KITTI,mono,traj/JB,traj/JB,True,gate_ridge,0.3,1.0,3536.0,6.0,55.31640629683314,-33.96842867170846,89.28483496854159,0.01178536396828706,0.2233739652056846,0.2233739652056846,True,,0.2233739652056846,0.0,-18.432529422375467,235.63593635837177,False,-17.77418903558247,False,9.0,-0.003927118239264425,,,,,,
KITTI mono,KITTI,mono,traj/JB,traj/JB,True,gate_ridge,0.5,1.0,3536.0,6.0,53.91867065409632,-56.603375958134365,110.52204661223068,0.011487571244864169,0.2177297490729147,0.2177297490729147,True,,0.2177297490729147,0.0,-33.89780386001387,440.19979237734594,False,-33.92429040233909,False,9.0,-0.0072220518822594,,,,,,
KITTI mono,KITTI,mono,traj/JB,traj/JB,True,gate_gbm,0.1,1.0,3536.0,6.0,14.888445347983772,-11.33348138528256,26.221926733266333,0.003172038082271163,0.060121242426366,0.060121242426366,True,,0.060121242426366,0.0,-21.861050325089366,109.81586744888784,False,-21.864377532824513,False,9.0,-0.004657577237170742,,,,,,
KITTI mono,KITTI,mono,traj/JB,traj/JB,True,gate_gbm,0.2,1.0,3536.0,6.0,45.557359685428274,-22.634947286425906,68.19230697185418,0.009706163166960432,0.1839658206035396,0.1839658206035396,True,,0.1839658206035396,0.0,-28.26721664549609,229.3717492885038,False,-28.526091740039142,False,9.0,-0.006022434551332488,,,,,,
KITTI mono,KITTI,mono,traj/JB,traj/JB,True,gate_gbm,0.3,1.0,3536.0,6.0,59.80848947187018,-33.96842867170846,93.77691814357864,0.012742418823035659,0.24151351001735127,0.2415135100173512,True,,0.24151351001735127,0.0,-8.084120105790234,307.40653117599544,False,-8.084120105790234,False,9.0,-0.0017223515442929206,,,,,,
KITTI mono,KITTI,mono,traj/JB,traj/JB,True,gate_gbm,0.5,1.0,3536.0,6.0,77.2416610744038,-56.603375958134365,133.84503703253816,0.016456620200380506,0.31191064764181786,0.3119106476418178,True,,0.31191064764181786,0.0,7.456926934473572,294.4485400941952,True,7.8564770005127755,True,9.0,0.0015887257305926142,,,,,,
KITTI mono,KITTI,mono,traj/JB,traj/JB,True,R1_mlp_reg,0.1,1.0,3536.0,6.0,26.62576788334159,-11.33348138528256,37.95924926862415,0.0056727178507667,0.10751789110871206,0.107517891108712,True,,0.10751789110871206,0.0,-50.94438322923182,162.52028136493368,False,-51.14872960579664,False,9.0,-0.010853888361340802,,,,,,
KITTI mono,KITTI,mono,traj/JB,traj/JB,True,R1_mlp_reg,0.2,1.0,3536.0,6.0,26.39015482981981,-22.634947286425906,49.02510211624572,0.005622519622477371,0.10656645869394232,0.1065664586939423,True,,0.10656645869394232,0.0,-70.75971242289283,205.64311477015852,False,-70.75971242289283,False,9.0,-0.015075617181639977,,,,,,
KITTI mono,KITTI,mono,traj/JB,traj/JB,True,R1_mlp_reg,0.3,1.0,3536.0,6.0,-36.63958710334785,-33.96842867170846,-2.671158431639391,-0.0078061988941142075,-0.14795483659686737,-0.1479548365968673,True,,-0.14795483659686737,0.0,-123.81798066995997,197.9264287673929,False,-124.02921139723594,False,9.0,-0.026379876526746664,,,,,,
KITTI mono,KITTI,mono,traj/JB,traj/JB,True,R1_mlp_reg,0.5,1.0,3536.0,6.0,-101.25984577937896,-56.603375958134365,-44.6564698212446,-0.02157378285709277,-0.4088988201164274,-0.4088988201164274,True,,-0.4088988201164274,0.0,-130.27930301305796,-7.420269163787488,False,-130.27930301305796,False,9.0,-0.027756485034559197,,,,,,
KITTI mono,KITTI,mono,traj/JB,traj/JB,True,R1_mlp_clf,0.1,1.0,3536.0,6.0,46.31701590942151,-11.33348138528256,57.65049729470407,0.00986801072159898,0.18703339918114978,0.1870333991811497,True,,0.18703339918114978,0.0,-21.188773487911554,198.84453168051573,False,-21.3438289834722,False,9.0,-0.004514346182516294,,,,,,
KITTI mono,KITTI,mono,traj/JB,traj/JB,True,R1_mlp_clf,0.2,1.0,3536.0,6.0,31.55098852820467,-22.634947286425906,54.185935814630575,0.006722054237739401,0.12740649448349328,0.1274064944834932,True,,0.12740649448349328,0.0,-44.05060189201762,241.3521979450786,False,-44.15780897799411,False,9.0,-0.009385142873051457,,,,,,
KITTI mono,KITTI,mono,traj/JB,traj/JB,True,R1_mlp_clf,0.3,1.0,3536.0,6.0,-1.3386233292238336,-33.96842867170846,32.62980534248462,-0.0002851986274503559,-0.005405513860770829,-0.0054055138607708,True,,-0.005405513860770829,0.0,-77.96988912573644,199.18359626937064,False,-78.54456779034373,False,9.0,-0.016611771867153968,,,,,,
KITTI mono,KITTI,mono,traj/JB,traj/JB,True,R1_mlp_clf,0.5,1.0,3536.0,6.0,-85.58117184300562,-56.603375958134365,-28.977795884871256,-0.0182333836654187,-0.34558654441396125,-0.3455865444139612,True,,-0.34558654441396125,0.0,-241.5525866914586,280.712179563228,False,-241.5525866914586,False,9.0,-0.05146366769316016,,,,,,
KITTI mono,KITTI,mono,traj/JB,traj/JB,True,R1_gbm_reg,0.1,1.0,3536.0,6.0,31.396166305707393,-11.33348138528256,42.72964769098995,0.006689068793371986,0.1267813046699035,0.1267813046699035,True,,0.1267813046699035,0.0,-19.022260424552652,153.89805284722604,False,-19.034459853677994,False,9.0,-0.004052762599940089,,,,,,
KITTI mono,KITTI,mono,traj/JB,traj/JB,True,R1_gbm_reg,0.2,1.0,3536.0,6.0,31.036025966513854,-22.634947286425906,53.67097325293976,0.006612339568514492,0.12532701685582354,0.1253270168558235,True,,0.12532701685582354,0.0,-48.25915961695544,208.79177822426476,False,-48.371873520743705,False,9.0,-0.010281791587065584,,,,,,
KITTI mono,KITTI,mono,traj/JB,traj/JB,True,R1_gbm_reg,0.3,1.0,3536.0,6.0,-16.681327596599413,-33.96842867170846,17.287101075109046,-0.0035540182445187225,-0.06736110567545577,-0.0673611056754557,True,,-0.06736110567545577,0.0,-79.95213455275848,205.708175397465,False,-80.48301284574408,False,9.0,-0.017034096551562558,,,,,,
KITTI mono,KITTI,mono,traj/JB,traj/JB,True,R1_gbm_reg,0.5,1.0,3536.0,6.0,37.34319484583757,-56.603375958134365,93.94657080397194,0.007956105113467088,0.15079608500599168,0.1507960850059916,True,,0.15079608500599168,0.0,-92.8738960145922,260.83537426358015,False,-93.27566225478405,False,9.0,-0.0197871253929863,,,,,,
KITTI mono,KITTI,mono,traj/JB,traj/JB,True,R1_gbm_clf,0.1,1.0,3536.0,6.0,1.135841300322738,-11.33348138528256,12.469322685605299,0.00024199516979978293,0.00458665687239332,0.0045866568723933,True,,0.00458665687239332,0.0,-20.92184285362804,62.711519054392944,False,-20.962645660871626,False,9.0,-0.004457475628372992,,,,,,
KITTI mono,KITTI,mono,traj/JB,traj/JB,True,R1_gbm_clf,0.2,1.0,3536.0,6.0,14.487130193717949,-22.634947286425906,37.12207748014386,0.0030865364115076595,0.058500686007273026,0.058500686007273,True,,0.058500686007273026,0.0,-65.52979421733463,117.2073710462398,False,-66.98988055479356,False,9.0,-0.013961363857840761,,,,,,
KITTI mono,KITTI,mono,traj/JB,traj/JB,True,R1_gbm_clf,0.3,1.0,3536.0,6.0,-37.6904848618753,-33.96842867170846,-3.722056190166839,-0.008030096529677204,-0.15219848174779038,-0.1521984817477903,True,,-0.15219848174779038,0.0,-119.24962592969567,113.63228124216755,False,-119.24962592969567,False,9.0,-0.025406571734288615,,,,,,
KITTI mono,KITTI,mono,traj/JB,traj/JB,True,R1_gbm_clf,0.5,1.0,3536.0,6.0,-89.74794184866636,-56.603375958134365,-33.14456589053199,-0.01912112935203003,-0.36241243750018365,-0.3624124375001836,True,,-0.36241243750018365,0.0,-160.29656464509225,91.98918946324238,False,-161.52697305399454,False,9.0,-0.03415177311177971,,,,,,
KITTI oracle,KITTI,oracle,brake/J,brake/J,True,gate_ridge,0.1,1.0,3536.0,6.0,116.18751779713874,123.33253939442672,-7.145021597287979,0.025338139784059948,0.0660606145469639,0.0660606145469639,True,,0.0660606145469639,0.0,-182.19366400858092,291.5562940505291,False,-182.2639253766524,False,4.0,-0.039732740779260894,,,,,,
KITTI oracle,KITTI,oracle,brake/J,brake/J,True,gate_ridge,0.2,1.0,3536.0,6.0,421.45685837151666,246.31668178491435,175.1401765866023,0.09191118799020619,0.2379227095968486,0.2379227095968486,True,,0.2379227095968486,0.0,-224.35854360052667,287.60746817565234,False,-224.35854360052667,False,4.0,-0.04892804534669428,,,,,,
KITTI oracle,KITTI,oracle,brake/J,brake/J,True,gate_ridge,0.3,1.0,3536.0,6.0,563.0205968246829,369.64922117934105,193.37137564534186,0.12278336652786286,0.31783890401726705,0.317838904017267,True,,0.31783890401726705,0.0,-167.11885103897532,361.34262857363007,False,-167.11885103897532,False,4.0,-0.03644522999080137,,,,,,
KITTI oracle,KITTI,oracle,brake/J,brake/J,True,gate_ridge,0.5,1.0,3536.0,6.0,559.0461610542675,615.9659029642554,-56.91974190998792,0.12191662274141427,0.3155952377704544,0.3155952377704544,True,,0.3155952377704544,0.0,-482.01589192876304,413.0731170105476,False,-482.86347441021843,False,4.0,-0.105117884256325,,,,,,
KITTI oracle,KITTI,oracle,brake/J,brake/J,True,gate_gbm,0.1,1.0,3536.0,6.0,143.9774419631555,123.33253939442672,20.644902568728796,0.03139855829077409,0.0818611024429692,0.0818611024429692,True,,0.0818611024429692,0.0,-113.5496782318152,622.3288782826637,False,-113.98527393733734,False,4.0,-0.02476288050577164,,,,,,
KITTI oracle,KITTI,oracle,brake/J,brake/J,True,gate_gbm,0.2,1.0,3536.0,6.0,400.712954132662,246.31668178491435,154.39627234774764,0.087387363441437,0.22621226805083577,0.2262122680508357,True,,0.22621226805083577,0.0,-154.90721662054182,958.4558077580273,False,-154.90721662054182,False,4.0,-0.03378212034053457,,,,,,
KITTI oracle,KITTI,oracle,brake/J,brake/J,True,gate_gbm,0.3,1.0,3536.0,6.0,869.1569018307769,369.64922117934105,499.5076806514358,0.18954548208285274,0.49066033934626846,0.4906603393462684,True,,0.49066033934626846,0.0,-79.11655427664279,1031.922682601166,False,-79.33717421373885,False,4.0,-0.017253714938594792,,,,,,
KITTI oracle,KITTI,oracle,brake/J,brake/J,True,gate_gbm,0.5,1.0,3536.0,6.0,1145.568079502785,615.9659029642554,529.6021765385295,0.24982515059215318,0.6467012129215379,0.6467012129215379,True,,0.6467012129215379,0.0,142.3789380930509,1059.6585376531227,True,147.36751471720447,True,4.0,0.031049957035888955,,,,,,
KITTI oracle,KITTI,oracle,brake/J,brake/J,True,R1_mlp_reg,0.1,1.0,3536.0,6.0,228.62778583634088,123.33253939442672,105.29524644191416,0.04985908044060122,0.1299906592481853,0.1299906592481853,True,,0.1299906592481853,0.0,9.140588288245937,372.88489043266094,True,9.140588288245937,True,4.0,0.0019933768114445455,,,,,,
KITTI oracle,KITTI,oracle,brake/J,brake/J,True,R1_mlp_reg,0.2,1.0,3536.0,6.0,452.5648134435605,246.31668178491435,206.24813165864617,0.09869520170317592,0.255483911446442,0.255483911446442,True,,0.255483911446442,0.0,-30.483188876438394,640.7001522861073,False,-30.57002845734331,False,4.0,-0.0066477648843800185,,,,,,
KITTI oracle,KITTI,oracle,brake/J,brake/J,True,R1_mlp_reg,0.3,1.0,3536.0,6.0,754.6459290715535,369.64922117934105,384.99670789221244,0.16457296274865163,0.42601609314105204,0.426016093141052,True,,0.42601609314105204,0.0,-51.82886958729863,771.5653291237377,False,-51.82886958729863,False,4.0,-0.011302824669562967,,,,,,
KITTI oracle,KITTI,oracle,brake/J,brake/J,True,R1_mlp_reg,0.5,1.0,3536.0,6.0,991.3587725622898,615.9659029642554,375.3928695980344,0.2161952301898301,0.5596462856530574,0.5596462856530574,True,,0.5596462856530574,0.0,-148.42804886133507,832.062074205204,False,-148.42804886133507,False,4.0,-0.032369145337025215,,,,,,
KITTI oracle,KITTI,oracle,brake/J,brake/J,True,R1_mlp_clf,0.1,1.0,3536.0,6.0,363.8880093070777,123.33253939442672,240.555469912651,0.07935659028075993,0.20689542195976626,0.2068954219597662,True,,0.20689542195976626,0.0,12.007137708702182,501.71501331503237,True,12.007137708702182,True,4.0,0.0026185130678215195,,,,,,
KITTI oracle,KITTI,oracle,brake/J,brake/J,True,R1_mlp_clf,0.2,1.0,3536.0,6.0,555.1156710135821,246.31668178491435,308.7989892286677,0.12105946262680861,0.31337637996342604,0.313376379963426,True,,0.31337637996342604,0.0,14.378499334715436,814.4812844175482,True,13.613716051632887,True,4.0,0.0031356589153073776,,,,,,
KITTI oracle,KITTI,oracle,brake/J,brake/J,True,R1_mlp_clf,0.3,1.0,3536.0,6.0,796.8567215355474,369.64922117934105,427.20750035620637,0.17377827998174739,0.44984511838474806,0.449845118384748,True,,0.44984511838474806,0.0,-11.210901587189866,945.7738185253488,False,-11.21090158718987,False,4.0,-0.002444870128110713,,,,,,
KITTI oracle,KITTI,oracle,brake/J,brake/J,True,R1_mlp_clf,0.5,1.0,3536.0,6.0,1084.65718229005,615.9659029642554,468.69127932579465,0.23654172000330562,0.6123155209557564,0.6123155209557564,True,,0.6123155209557564,0.0,-37.54304005027862,995.0401966037837,False,-37.54304005027862,False,4.0,-0.00818737515654153,,,,,,
KITTI oracle,KITTI,oracle,brake/J,brake/J,True,R1_gbm_reg,0.1,1.0,3536.0,6.0,232.68294442057152,123.33253939442672,109.3504050261448,0.05074342823459718,0.13229629649079683,0.1322962964907968,True,,0.13229629649079683,0.0,7.15818810113018,590.4441334121852,True,7.065221613845123,True,4.0,0.0015610555604063153,,,,,,
KITTI oracle,KITTI,oracle,brake/J,brake/J,True,R1_gbm_reg,0.2,1.0,3536.0,6.0,518.5620110290292,246.31668178491435,272.2453292441149,0.11308785118465069,0.2927409444343634,0.2927409444343634,True,,0.2927409444343634,0.0,-5.807204712884847,882.3527769907414,False,-5.807204712884847,False,4.0,-0.0012664334995660916,,,,,,
KITTI oracle,KITTI,oracle,brake/J,brake/J,True,R1_gbm_reg,0.3,1.0,3536.0,6.0,866.8329269131691,369.64922117934105,497.18370573382805,0.18903867031482954,0.48934839863763024,0.4893483986376302,True,,0.48934839863763024,0.0,-22.017615655044047,1013.1778875130809,False,-22.017615655044047,False,4.0,-0.004801595160620183,,,,,,
KITTI oracle,KITTI,oracle,brake/J,brake/J,True,R1_gbm_reg,0.5,1.0,3536.0,6.0,1041.5945807628043,615.9659029642554,425.6286777985489,0.2271506404996733,0.5880056286520934,0.5880056286520934,True,,0.5880056286520934,0.0,-106.50858145072519,977.1655682600456,False,-106.66013243306129,False,4.0,-0.02322736018607731,,,,,,
KITTI oracle,KITTI,oracle,brake/J,brake/J,True,R1_gbm_clf,0.1,1.0,3536.0,6.0,470.4351478988482,123.33253939442672,347.1026085044215,0.10259235899684117,0.26747481626167485,0.2674748162616748,True,,0.26747481626167485,0.0,40.8216404854808,713.578893788014,True,40.8216404854808,True,4.0,0.008902371377291144,,,,,,
KITTI oracle,KITTI,oracle,brake/J,brake/J,True,R1_gbm_clf,0.2,1.0,3536.0,6.0,638.5635514643058,246.31668178491435,392.2468696793914,0.13925775190634798,0.3604847504468612,0.3604847504468612,True,,0.3604847504468612,0.0,46.688377769395444,1055.7239763600855,True,46.688377769395444,True,4.0,0.0101817877224766,,,,,,
KITTI oracle,KITTI,oracle,brake/J,brake/J,True,R1_gbm_clf,0.3,1.0,3536.0,6.0,965.4054181894114,369.64922117934105,595.7561970100703,0.21053533028463195,0.5449949820311829,0.5449949820311829,True,,0.5449949820311829,0.0,28.081026112406548,1239.7246574042701,True,28.081026112406548,True,4.0,0.006123901933754167,,,,,,
KITTI oracle,KITTI,oracle,brake/J,brake/J,True,R1_gbm_clf,0.5,1.0,3536.0,6.0,1103.1406969719965,615.9659029642554,487.17479400774107,0.2405725994608528,0.6227499172851791,0.6227499172851791,True,,0.6227499172851791,0.0,-49.537282263410525,1086.9237766575611,False,-49.90644580125756,False,4.0,-0.01080307597847348,,,,,,
KITTI oracle,KITTI,oracle,brake/J,traj/JB,False,gate_ridge,0.1,1.0,3536.0,6.0,114.57524411797785,93.54615052099611,21.02909359698174,0.06367836667048753,0.12231952107781376,,,,0.24036083225357102,-0.11804131117575727,-102.11283280449842,200.57918413739642,False,-105.8337645002092,False,85.0,-0.0567520362635366,,,,,,
KITTI oracle,KITTI,oracle,brake/J,traj/JB,False,gate_ridge,0.2,1.0,3536.0,6.0,394.74809569774834,186.82804637950352,207.92004931824482,0.21939219221243378,0.4214295887723199,,,,0.4554771856216117,-0.03404759684929182,-44.57588335452731,455.89944988635995,False,-49.72076365721341,False,85.0,-0.02477428232217123,,,,,,
KITTI oracle,KITTI,oracle,brake/J,traj/JB,False,gate_ridge,0.3,1.0,3536.0,6.0,503.08661877998026,280.3741969004996,222.71242187948064,0.27960432835473814,0.5370908414252125,,,,0.5370908414252125,0.0,-156.62639144160124,566.923781276565,False,-156.71947812258298,False,85.0,-0.0870494569858711,,,,,,
KITTI oracle,KITTI,oracle,brake/J,traj/JB,False,gate_ridge,0.5,1.0,3536.0,6.0,503.20897537207634,467.20224328000313,36.00673209207321,0.27967233142115994,0.5372214682448289,,,,0.5513229087055193,-0.014101440460690395,-357.63201336600173,540.4368441866119,False,-376.5709053335138,False,85.0,-0.19876390101141933,,,,,,
KITTI oracle,KITTI,oracle,brake/J,traj/JB,False,gate_gbm,0.1,1.0,3536.0,6.0,288.5544746845617,93.54615052099611,195.0083241635656,0.16037214482783968,0.30805821466923233,,,,0.38954347856432636,-0.08148526389509403,-3.6020113048444213,518.7694738283788,False,-4.128049631066751,False,85.0,-0.002001917590373557,,,,,,
KITTI oracle,KITTI,oracle,brake/J,traj/JB,False,gate_gbm,0.2,1.0,3536.0,6.0,504.49890742360736,186.82804637950352,317.67086104410384,0.2803892469013733,0.5385985883372263,,,,0.5382735606266613,0.0003250277105649735,29.07855432633992,556.3027771425586,True,84.90642934889027,True,85.0,0.016161212301094463,,,,,,
KITTI oracle,KITTI,oracle,brake/J,traj/JB,False,gate_gbm,0.3,1.0,3536.0,6.0,651.8486467629585,280.3741969004996,371.4744498624589,0.36228294743576034,0.6959078717315615,,,,0.7250302857585258,-0.02912241402696425,26.80937781978593,626.9595484663353,True,122.03738326464506,True,85.0,0.014900054581232988,,,,,,
