architecture,label,track,geometry,system,target,quota,minus_V_before,minus_V_lo_before,minus_V_hi_before,status_before,minus_V_after,minus_V_lo_after,minus_V_hi_after,status_after
R1_mlp_reg,Q,KITTI,mono,traj,JB,0.1,-0.1708781649973058,-0.4231253855948886,0.3768386182148955,post-hoc (decided after Task 24's test results were seen),-0.16969055459640847,-0.429915067060352,0.3844295972396213,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,Q,KITTI,mono,traj,JB,0.2,-0.26155378036759575,-0.6416194805829908,0.3994707842439485,post-hoc (decided after Task 24's test results were seen),-0.26285595406545903,-0.6723780996646713,0.4117392212560794,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,Q,KITTI,mono,traj,JB,0.3,-0.45032733964965743,-0.9271988191060193,0.39918005009434787,post-hoc (decided after Task 24's test results were seen),-0.2674814336796249,-1.0119817457015532,0.5630565157496985,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,Q,KITTI,mono,traj,JB,0.5,-0.2742560470940539,-0.6468342347200414,0.45230739593657654,post-hoc (decided after Task 24's test results were seen),-0.1129105346751097,-0.3346847132901734,0.3023270258509304,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,G,KITTI,mono,traj,JB,0.1,0.1115492743470273,-0.1751389342722399,0.4306765600561498,post-hoc (decided after Task 24's test results were seen),0.11297181311974124,-0.16606796062605622,0.4410176638772695,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,G,KITTI,mono,traj,JB,0.2,0.11477892536828797,-0.013285397911068753,0.41700596364524345,post-hoc (decided after Task 24's test results were seen),0.11129688899896056,-0.07912718855111081,0.634143763882165,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,G,KITTI,mono,traj,JB,0.3,0.11373416253588589,0.00881665404943132,0.6636683679819656,post-hoc (decided after Task 24's test results were seen),0.3007088045406574,-0.12752355015124087,1.1781089438367895,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,G,KITTI,mono,traj,JB,0.5,0.01187155606270987,-0.3405912579248505,0.8819880528142744,post-hoc (decided after Task 24's test results were seen),0.1784383729652285,-0.013324751533824064,0.6814652020970432,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,rankV,KITTI,mono,traj,JB,0.1,-0.607726883715743,-1.293772326576093,0.2462818554523409,post-hoc (decided after Task 24's test results were seen),-0.6213023112848606,-1.3464852241011107,0.22481780866093853,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,rankV,KITTI,mono,traj,JB,0.2,-0.5514938893059137,-1.285423211240752,0.37621429947077234,post-hoc (decided after Task 24's test results were seen),-0.684629946846874,-1.3370676214130541,0.4724405611686371,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,rankV,KITTI,mono,traj,JB,0.3,-0.3058819820838779,-1.1797025557268723,0.44520151354665527,post-hoc (decided after Task 24's test results were seen),-0.295162539029508,-1.3875519053390404,0.6303519137774724,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,rankV,KITTI,mono,traj,JB,0.5,-0.21580889727207553,-1.0548235595552486,0.6039180718597316,post-hoc (decided after Task 24's test results were seen),-0.5966688096176964,-1.1676021780320835,0.7851453704444643,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,secdfV,KITTI,mono,traj,JB,0.1,-0.30343708372150063,-0.73583354829017,0.016556529875806844,post-hoc (decided after Task 24's test results were seen),-0.18680881252460338,-0.4938613439336521,0.20653931692895508,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,secdfV,KITTI,mono,traj,JB,0.2,-0.1948820146096748,-0.5966503638974145,0.35557925453329725,post-hoc (decided after Task 24's test results were seen),-0.07573591104235691,-0.5233531941460581,0.4583134411302241,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,secdfV,KITTI,mono,traj,JB,0.3,-0.008559647920143514,-0.47778372417109066,0.326256428316196,post-hoc (decided after Task 24's test results were seen),-0.03380642726564216,-0.6197577835416215,0.5319740560478418,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,secdfV,KITTI,mono,traj,JB,0.5,0.1947966215192466,-0.16388339465903276,0.39647229061021516,post-hoc (decided after Task 24's test results were seen),-0.25383570923015775,-0.5635953189370568,0.4596068211447696,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,Q,KITTI,mono,traj,JB,0.1,-0.0583328628894588,-0.29698824931431667,0.39294670263668385,post-hoc (decided after Task 24's test results were seen),-0.05649559926919201,-0.30215479585696275,0.43615692402529505,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,Q,KITTI,mono,traj,JB,0.2,-0.0008030228473934198,-0.3368824828574117,0.5789027847081466,post-hoc (decided after Task 24's test results were seen),0.0004854318009214764,-0.34566675260219054,0.6139259223440771,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,Q,KITTI,mono,traj,JB,0.3,0.18009233261929455,-0.41114304974759075,0.5382116089481285,post-hoc (decided after Task 24's test results were seen),0.18371232593350448,-0.40189778863622894,0.4956310726750157,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,Q,KITTI,mono,traj,JB,0.5,-0.046469126009778705,-0.4393087247994399,0.46794519144603675,post-hoc (decided after Task 24's test results were seen),-0.35888284897146217,-0.7065263518078653,0.40110088880962824,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,G,KITTI,mono,traj,JB,0.1,0.06186091661970722,-0.22101055118694363,0.6411254968991562,post-hoc (decided after Task 24's test results were seen),0.06032221751693251,-0.2280466561649714,0.6428135019202866,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,G,KITTI,mono,traj,JB,0.2,0.13312673457637247,-0.4169304107153937,0.8120661791360699,post-hoc (decided after Task 24's test results were seen),0.12823078768122054,-0.4330512220411698,0.9050840575992304,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,G,KITTI,mono,traj,JB,0.3,0.13901058997772173,-0.4812563587784186,0.8895681177291056,post-hoc (decided after Task 24's test results were seen),0.1334723141921984,-0.5024469091385911,0.8988414037079119,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,G,KITTI,mono,traj,JB,0.5,-0.29178086771704503,-0.8438652191561362,0.7691523309773685,post-hoc (decided after Task 24's test results were seen),-0.6161364029678147,-1.0656270390333429,0.771190723373126,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,rankV,KITTI,oracle,brake,J,0.1,0.0388256087213632,-0.09835296905192514,0.17949943775491561,post-hoc (decided after Task 24's test results were seen),0.0019516858350717703,-0.09503458325188768,0.14287978672429885,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,rankV,KITTI,oracle,brake,J,0.2,-0.01448590841002384,-0.11831957732074072,0.1939307820925763,post-hoc (decided after Task 24's test results were seen),-0.012694651190186673,-0.14591523191421268,0.1601731888481147,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,rankV,KITTI,oracle,brake,J,0.3,-0.057595206518536446,-0.16272113951767525,0.20841350161486627,post-hoc (decided after Task 24's test results were seen),-0.08591460176850396,-0.19206553492083306,0.1895925418363431,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,rankV,KITTI,oracle,brake,J,0.5,-0.027561460739935706,-0.2075521166201338,0.08976254599281526,post-hoc (decided after Task 24's test results were seen),-0.04722171245531903,-0.22767055354397925,0.2013131493265731,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,secdfV,KITTI,oracle,brake,J,0.1,0.015533240591266512,-0.1808956162497579,0.20489200287000175,post-hoc (decided after Task 24's test results were seen),-0.057279845834125015,-0.19729336019135213,0.008665642322861317,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,secdfV,KITTI,oracle,brake,J,0.2,-0.012802849316814413,-0.10535876998379355,0.18926804854848278,post-hoc (decided after Task 24's test results were seen),-0.08837772349445142,-0.15849372214853252,0.11397454076542271,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,secdfV,KITTI,oracle,brake,J,0.3,-0.027998755976070044,-0.0956260617896223,0.1763141618726483,post-hoc (decided after Task 24's test results were seen),-0.056946540934535717,-0.1470626146290745,0.14539883945213486,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,secdfV,KITTI,oracle,brake,J,0.5,-0.01284334172463586,-0.08652270066600921,0.05472740511565873,post-hoc (decided after Task 24's test results were seen),0.01047125576327479,-0.10486456797431631,0.1876202362914222,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,Q,KITTI,oracle,brake,J,0.1,-0.09873345353143143,-0.3070104833084906,0.04764505265398883,post-hoc (decided after Task 24's test results were seen),-0.11119565096467326,-0.2557795385842639,0.04480882783820976,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,Q,KITTI,oracle,brake,J,0.2,-0.14946561774585093,-0.31513585256703014,0.05840857603914301,post-hoc (decided after Task 24's test results were seen),-0.1382427382583746,-0.323466111455809,0.05688796780358252,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,Q,KITTI,oracle,brake,J,0.3,-0.18895517766867093,-0.3254109895713644,0.033890003148583175,post-hoc (decided after Task 24's test results were seen),-0.20609826598944458,-0.3268748693412848,0.03870700911451458,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,Q,KITTI,oracle,brake,J,0.5,-0.1988132189622967,-0.30132041423565564,-0.05511929141763924,post-hoc (decided after Task 24's test results were seen),-0.17581737319359675,-0.3137699268716983,0.10450188003581287,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,G,KITTI,oracle,brake,J,0.1,-0.06822273102692805,-0.25526396444181454,0.07532858446558033,post-hoc (decided after Task 24's test results were seen),-0.0810449241156257,-0.22035542404178637,0.06298957670423347,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,G,KITTI,oracle,brake,J,0.2,-0.14018476889878634,-0.28062030526245274,0.1264569327801568,post-hoc (decided after Task 24's test results were seen),-0.1298280601072622,-0.2926207769716661,0.13207668507278122,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,G,KITTI,oracle,brake,J,0.3,-0.20920768097656958,-0.29140416818684994,0.13650982289332259,post-hoc (decided after Task 24's test results were seen),-0.2266903348216133,-0.2908481045836106,0.14374691146413746,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,G,KITTI,oracle,brake,J,0.5,-0.24652892138083538,-0.3369285804150114,0.053393722899062426,post-hoc (decided after Task 24's test results were seen),-0.22352275909012592,-0.3350573410157813,0.21895887926610128,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,rankV,KITTI,oracle,brake,J,0.1,0.07092577222451318,-0.059060402496710906,0.1268254091832447,post-hoc (decided after Task 24's test results were seen),0.05107698906499289,-0.11925010551084876,0.11240758745672323,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,rankV,KITTI,oracle,brake,J,0.2,-0.004820622920489515,-0.07495721626323801,0.10179303837050296,post-hoc (decided after Task 24's test results were seen),-0.018370600453244623,-0.1285651591625135,0.08664114028447487,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,rankV,KITTI,oracle,brake,J,0.3,-0.053992796620406625,-0.09819807800603757,0.08964849726953161,post-hoc (decided after Task 24's test results were seen),-0.06299404572132716,-0.14752939595180775,0.05066484744939088,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,rankV,KITTI,oracle,brake,J,0.5,-0.0038119711171373805,-0.11767384292350326,0.1403653382434522,post-hoc (decided after Task 24's test results were seen),-0.012680050394499265,-0.17929930184534923,0.11103109301841654,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,secdfV,KITTI,oracle,brake,J,0.1,0.05068513074652914,-0.0023972531916573447,0.1380732388776488,post-hoc (decided after Task 24's test results were seen),0.024397507036659105,-0.004911573827465508,0.0757869005378791,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,secdfV,KITTI,oracle,brake,J,0.2,-0.006763895333605552,-0.008534848104700732,0.1801540068114244,post-hoc (decided after Task 24's test results were seen),-0.00714264985846591,-0.01566724138661286,0.1032979982570036,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,secdfV,KITTI,oracle,brake,J,0.3,0.06087111291307479,-0.013425593479014397,0.1891553644776208,post-hoc (decided after Task 24's test results were seen),0.0639297278857438,-0.024269949421953874,0.11512668889800381,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,secdfV,KITTI,oracle,brake,J,0.5,0.07272690421445027,-0.02218967233221921,0.1712825967474139,post-hoc (decided after Task 24's test results were seen),0.041603649449620805,-0.04401740725679526,0.09322551918916011,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,Q,KITTI,oracle,brake,J,0.1,-0.09277662957240672,-0.37468940083141306,0.00410002308356773,post-hoc (decided after Task 24's test results were seen),-0.09781061483235831,-0.38674039271530813,-0.013215597287303635,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,Q,KITTI,oracle,brake,J,0.2,-0.2186701682911641,-0.4620801901744558,-0.0029938008192197376,post-hoc (decided after Task 24's test results were seen),-0.21643568948132916,-0.4656087912445022,-0.008441515549706877,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,Q,KITTI,oracle,brake,J,0.3,-0.34710720035833215,-0.4765198796849808,0.04747340324671896,post-hoc (decided after Task 24's test results were seen),-0.33382882643460027,-0.48011995336442836,0.04012648897901062,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,Q,KITTI,oracle,brake,J,0.5,-0.17606564871753305,-0.322362068789129,0.2543966652931506,post-hoc (decided after Task 24's test results were seen),-0.17598663457906694,-0.3449384513290307,0.2658905443067012,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,G,KITTI,oracle,brake,J,0.1,-0.061519382503276945,-0.29376881425830903,0.03231974021005024,post-hoc (decided after Task 24's test results were seen),-0.06713083670853137,-0.30638903415054475,0.031092539065437866,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,G,KITTI,oracle,brake,J,0.2,-0.16711483170164707,-0.3594729684964506,0.1843013961129825,post-hoc (decided after Task 24's test results were seen),-0.16443423022712833,-0.3655690578416455,0.1830945840252945,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,G,KITTI,oracle,brake,J,0.3,-0.22483006928596083,-0.3533995157164215,0.21204257313221528,post-hoc (decided after Task 24's test results were seen),-0.21065825252212178,-0.34757378801939093,0.18173705168009643,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,G,KITTI,oracle,brake,J,0.5,-0.15291035233624323,-0.3341801228275246,0.2610711737992898,post-hoc (decided after Task 24's test results were seen),-0.15313076026494277,-0.35177062336278114,0.2770710810755953,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,rankV,KITTI,oracle,traj,JB,0.1,-0.16438748417300608,-0.39415709846274977,-0.025165087130092786,post-hoc (decided after Task 24's test results were seen),-0.12022899206878725,-0.3352379873117822,-0.00046297568606112893,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,rankV,KITTI,oracle,traj,JB,0.2,-0.18389668363022396,-0.39702950965407957,-0.07297247881322903,post-hoc (decided after Task 24's test results were seen),-0.12272302108767197,-0.3660333362864897,0.04355180071517955,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,rankV,KITTI,oracle,traj,JB,0.3,-0.16608539114558607,-0.2262721092781892,-0.09030251300589331,post-hoc (decided after Task 24's test results were seen),-0.14220094568216535,-0.3256572845770918,-0.039966042772013904,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,rankV,KITTI,oracle,traj,JB,0.5,-0.0852869950364622,-0.20328196763835193,0.03108124933207849,post-hoc (decided after Task 24's test results were seen),-0.17645517536387034,-0.3020501101248922,-0.002341327768033974,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,secdfV,KITTI,oracle,traj,JB,0.1,-0.2086087608483636,-0.4280461452340896,-0.035570994877622414,post-hoc (decided after Task 24's test results were seen),-0.18412210952476607,-0.36741033280908125,-0.06935638115181571,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,secdfV,KITTI,oracle,traj,JB,0.2,-0.13410792895244272,-0.366048784319327,-0.019781865731907544,post-hoc (decided after Task 24's test results were seen),-0.16204667567663555,-0.424675394213586,0.056872203503743356,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,secdfV,KITTI,oracle,traj,JB,0.3,-0.09527735997396536,-0.18839994309187957,0.05596527014409467,post-hoc (decided after Task 24's test results were seen),-0.0340938382705831,-0.2724735881442038,0.10945126401942427,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,secdfV,KITTI,oracle,traj,JB,0.5,0.11507718943858114,-0.01138394883374838,0.2966061220880806,post-hoc (decided after Task 24's test results were seen),0.024049509780055045,-0.05102140456107586,0.20853225904797235,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,Q,KITTI,oracle,traj,JB,0.1,-0.17853982278051175,-0.4870471037875963,0.18399162783703082,post-hoc (decided after Task 24's test results were seen),-0.12311628313782602,-0.36887875925999225,0.180780833614133,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,Q,KITTI,oracle,traj,JB,0.2,-0.15474530569079753,-0.7489260493314053,0.2680038723647224,post-hoc (decided after Task 24's test results were seen),-0.1041371983985574,-0.7030637217673714,0.2719194353002204,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,Q,KITTI,oracle,traj,JB,0.3,-0.12393782162282652,-0.7905998609531879,0.276173383786466,post-hoc (decided after Task 24's test results were seen),-0.09594412903067212,-0.7174345181682403,0.2276068152070601,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,Q,KITTI,oracle,traj,JB,0.5,-0.04820978335180137,-0.4770713325679815,0.3001183213297382,post-hoc (decided after Task 24's test results were seen),-0.1217081266019171,-0.47329960466440946,0.1479660884337317,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,G,KITTI,oracle,traj,JB,0.1,-0.1727697667248842,-0.4884324674266324,0.1384158236354515,post-hoc (decided after Task 24's test results were seen),-0.11733766540127653,-0.37049013927328295,0.13531115604483665,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,G,KITTI,oracle,traj,JB,0.2,-0.1388039375635844,-0.7094525996481619,0.2897345379234393,post-hoc (decided after Task 24's test results were seen),-0.08817217627109747,-0.6467466576278127,0.2918963606971632,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,G,KITTI,oracle,traj,JB,0.3,-0.15837231173678468,-0.7561335975016146,0.19318222944907337,post-hoc (decided after Task 24's test results were seen),-0.13016281567202376,-0.6529256612623388,0.14109650441790342,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,G,KITTI,oracle,traj,JB,0.5,-0.12533273993122118,-0.44231502844972614,0.13756888128208483,post-hoc (decided after Task 24's test results were seen),-0.1987853805049551,-0.40028775817944096,0.027374574829943824,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,rankV,KITTI,oracle,traj,JB,0.1,0.0024494068949861836,-0.12165958075687971,0.09270962290864243,post-hoc (decided after Task 24's test results were seen),-0.025821872821312986,-0.18074090297303297,0.06037400632798556,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,rankV,KITTI,oracle,traj,JB,0.2,-0.058617500521822796,-0.19966377805478241,0.014716834725028272,post-hoc (decided after Task 24's test results were seen),-0.07914922906725835,-0.23955668610420267,-0.005275828117766057,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,rankV,KITTI,oracle,traj,JB,0.3,-0.14720348515127535,-0.27216824197294454,0.0002456424918228495,post-hoc (decided after Task 24's test results were seen),-0.15783436985246013,-0.31643497133506304,0.012607293281349996,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,rankV,KITTI,oracle,traj,JB,0.5,-0.09207225527356777,-0.26650767167413014,0.06965663868190997,post-hoc (decided after Task 24's test results were seen),-0.06194515667006584,-0.25076614699820454,0.06395115964915299,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,secdfV,KITTI,oracle,traj,JB,0.1,0.056376264070655324,-0.03271095423753684,0.10003388114021029,post-hoc (decided after Task 24's test results were seen),0.03015221007989166,-0.0901397483804583,0.07434787035337675,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,secdfV,KITTI,oracle,traj,JB,0.2,0.029880625364595126,-0.03268699240564776,0.11837168448687896,post-hoc (decided after Task 24's test results were seen),-0.028550307023128774,-0.09761476051011489,0.08342614736359835,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,secdfV,KITTI,oracle,traj,JB,0.3,0.051401208679391686,-0.0189929704451541,0.08793341514841517,post-hoc (decided after Task 24's test results were seen),0.01931777257409717,-0.05419468455830542,0.08791255085558314,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,secdfV,KITTI,oracle,traj,JB,0.5,-0.02661446336775286,-0.0502282504644302,0.035905399205754855,post-hoc (decided after Task 24's test results were seen),0.06462881174218227,-0.0019492444055219105,0.11826404955726455,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,Q,KITTI,oracle,traj,JB,0.1,-0.19397217251141952,-0.6084724688311411,0.20172385128165982,post-hoc (decided after Task 24's test results were seen),-0.22236501426936467,-0.6898974715880943,0.19678335641879605,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,Q,KITTI,oracle,traj,JB,0.2,-0.2463323045943614,-0.8850083366682472,0.20986257687009485,post-hoc (decided after Task 24's test results were seen),-0.2613106968110884,-0.8790472787488366,0.19380502075037534,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,Q,KITTI,oracle,traj,JB,0.3,-0.36761652125035565,-0.9060819710966805,0.136000336751238,post-hoc (decided after Task 24's test results were seen),-0.3806622154544679,-0.9041408800350406,0.10972175205884133,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,Q,KITTI,oracle,traj,JB,0.5,-0.13863202545259423,-0.5201139533896763,0.11439507859080515,post-hoc (decided after Task 24's test results were seen),-0.1066863239156659,-0.5243936055365049,0.16532674759758448,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,G,KITTI,oracle,traj,JB,0.1,-0.09090420638898933,-0.50111197515243,0.17431857805747397,post-hoc (decided after Task 24's test results were seen),-0.11926168896616618,-0.5515719593610217,0.17201193485583458,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,G,KITTI,oracle,traj,JB,0.2,-0.14311306116776523,-0.7174039057885675,0.12095646329374271,post-hoc (decided after Task 24's test results were seen),-0.15797580039741732,-0.7164522767740581,0.10552168204211561,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,G,KITTI,oracle,traj,JB,0.3,-0.23960643910838586,-0.7133630878616172,0.07069379827294904,post-hoc (decided after Task 24's test results were seen),-0.25260645448956304,-0.7149838780059041,0.054068713353631136,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,G,KITTI,oracle,traj,JB,0.5,-0.13690451443495255,-0.4058068647883067,0.08390557560415868,post-hoc (decided after Task 24's test results were seen),-0.10497731466977334,-0.4062759641636073,0.11511471076466029,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,rankV,nuScenes,mono,brake,J,0.1,-0.12710462498568514,-0.4258722063971907,-0.004242158141917468,post-hoc (decided after Task 24's test results were seen),-0.22017841943356092,-0.43450819862975437,-0.04038495652939618,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,rankV,nuScenes,mono,brake,J,0.2,-0.2095624330041353,-0.5299787465110879,0.14285379826755976,post-hoc (decided after Task 24's test results were seen),-0.385413038674951,-0.6979267154469078,-0.07939065675088212,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,rankV,nuScenes,mono,brake,J,0.3,-0.3200784011481891,-0.6292557269754062,0.0319901756884033,post-hoc (decided after Task 24's test results were seen),-0.31178125484803554,-0.7228288661404402,0.007536662765839852,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,rankV,nuScenes,mono,brake,J,0.5,-0.36598666928916945,-0.634926953712149,0.09505373352054207,post-hoc (decided after Task 24's test results were seen),-0.393861109208995,-0.7995430855204756,-0.09664164016569853,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,secdfV,nuScenes,mono,brake,J,0.1,-0.09357977442066387,-0.2896626029910052,0.0033333592366432464,post-hoc (decided after Task 24's test results were seen),-0.09714371978053321,-0.19528186903181488,0.006880203015086359,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,secdfV,nuScenes,mono,brake,J,0.2,-0.26515958233196546,-0.5283761646339624,0.029104845168220112,post-hoc (decided after Task 24's test results were seen),-0.08006673256849989,-0.27592998009648684,0.10742240498268298,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,secdfV,nuScenes,mono,brake,J,0.3,-0.24793265999379988,-0.5988488070353035,0.04164881821146066,post-hoc (decided after Task 24's test results were seen),0.045537139483512734,-0.2884631479270642,0.1787853375688461,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,secdfV,nuScenes,mono,brake,J,0.5,-0.11413079005670967,-0.40627467500256914,0.15671075332384993,post-hoc (decided after Task 24's test results were seen),-0.263406791565684,-0.514304018602017,0.25492796462072725,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,Q,nuScenes,mono,brake,J,0.1,-0.1276565220321392,-0.5026927249552552,0.0810475073057403,post-hoc (decided after Task 24's test results were seen),-0.19906071254004554,-0.5315771417491775,0.06903570587011951,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,Q,nuScenes,mono,brake,J,0.2,-0.2565176342562484,-0.5955495982301967,0.10402133816436157,post-hoc (decided after Task 24's test results were seen),-0.3172510913233616,-0.7136196519318588,0.10967699601714191,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,Q,nuScenes,mono,brake,J,0.3,-0.27799844304791593,-0.6405783812415049,0.08506804773628815,post-hoc (decided after Task 24's test results were seen),-0.20645676097748708,-0.6688421273029413,0.2548783649509975,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,Q,nuScenes,mono,brake,J,0.5,-0.15549068095450863,-0.6249499419807275,0.14786753242549444,post-hoc (decided after Task 24's test results were seen),-0.37027052270058725,-0.7706639075388837,0.07364974913708139,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,G,nuScenes,mono,brake,J,0.1,-0.10753445142600135,-0.37188794818600485,0.12142214279674918,post-hoc (decided after Task 24's test results were seen),-0.1797220812881571,-0.3975136125056739,0.1029595077639742,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,G,nuScenes,mono,brake,J,0.2,-0.07603060543543816,-0.40045968806566107,0.26479428594082655,post-hoc (decided after Task 24's test results were seen),-0.13067901255152004,-0.47258231432369513,0.22736445746104703,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,G,nuScenes,mono,brake,J,0.3,-0.1303424522085438,-0.47862607101460813,0.21106149557584802,post-hoc (decided after Task 24's test results were seen),-0.05155179954874678,-0.4453787692764922,0.3326362344104501,post-hoc (decided after Task 24's test results were seen)
R1_mlp_reg,G,nuScenes,mono,brake,J,0.5,-0.1054763369038702,-0.41694065555564097,0.26541981246342833,post-hoc (decided after Task 24's test results were seen),-0.3209556506198764,-0.5983136672754121,0.20405158657458375,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,rankV,nuScenes,mono,brake,J,0.1,-0.07534264977055492,-0.38676479290283783,0.11704668035664854,post-hoc (decided after Task 24's test results were seen),-0.014012611769192773,-0.3341803899325693,0.2067481776910663,post-hoc (decided after Task 24's test results were seen)
R1_gbm_reg,rankV,nuScenes,mono,brake,J,0.2,-0.12203470974665614,-0.49069872452230623,0.1195856724404107,post-hoc (decided after Task 24's test results were seen),-0.11670020826112998,-0.4798527291548567,0.1346506382640178,post-hoc (decided after Task 24's test results were seen)
